time,j0,j1,j2,j3,j4,j5,j6
0.576936,23.217000,2.692500,-1.453000,8.570000,-0.233600,-0.346400,-0.055200
0.579226,23.884500,2.893500,-1.553000,8.946000,-0.294400,-0.320800,-0.064800
0.581594,24.790500,3.079500,-1.691000,9.324000,-0.276000,-0.278400,-0.067200
0.583892,25.185000,3.330000,-1.820000,9.444000,-0.332800,-0.296000,-0.076000
0.586215,25.288500,3.456000,-1.950000,9.486000,-0.393600,-0.307200,-0.104000
0.588523,25.419000,3.727500,-1.916000,9.382000,-0.308800,-0.310400,-0.068800
0.590868,25.224000,3.732000,-1.738000,9.366000,-0.316000,-0.299200,-0.068000
0.593207,25.020000,3.795000,-1.506000,9.359000,-0.340000,-0.317600,-0.059200
0.595550,24.328500,3.691500,-1.262000,9.092000,-0.305600,-0.317600,-0.040000
0.597855,23.448000,3.672000,-1.235000,8.791000,-0.320800,-0.315200,-0.104000
0.600198,22.612500,3.912000,-1.310000,8.394000,-0.324800,-0.312800,-0.066400
0.602516,21.402000,3.658500,-1.253000,7.804000,-0.300000,-0.313600,-0.076800
0.604811,20.763000,3.673500,-1.140000,7.402000,-0.281600,-0.332000,-0.100800
0.607117,20.083500,3.574500,-1.095000,7.064000,-0.336000,-0.328000,-0.080800
0.609490,19.720500,3.322500,-0.809000,6.804000,-0.237600,-0.356000,-0.099200
0.611808,19.336500,3.319500,-0.775000,6.756000,-0.336800,-0.358400,-0.080800
0.614105,19.057500,3.210000,-0.835000,6.697000,-0.319200,-0.358400,-0.102400
0.616437,18.819000,3.021000,-0.931000,6.627000,-0.262400,-0.336000,-0.100000
0.618757,18.934500,3.088500,-1.045000,6.704000,-0.396000,-0.335200,-0.135200
0.621125,19.191000,3.153000,-1.156000,6.760000,-0.280000,-0.336000,-0.097600
0.623439,19.860000,3.394500,-1.207000,6.905000,-0.336800,-0.328800,-0.127200
0.625760,20.379000,3.315000,-1.150000,7.193000,-0.296000,-0.330400,-0.097600
0.628091,21.072000,3.232500,-1.070000,7.521000,-0.254400,-0.347200,-0.088800
0.630385,21.966000,3.051000,-1.050000,7.866000,-0.269600,-0.332800,-0.078400
0.632718,22.462500,2.844000,-1.147000,8.154000,-0.289600,-0.315200,-0.072000
0.635040,22.963500,2.871000,-1.412000,8.309000,-0.317600,-0.320000,-0.069600
0.637400,23.380500,2.857500,-1.723000,8.490000,-0.341600,-0.280800,-0.079200
0.639725,23.509500,2.637000,-1.909000,8.598000,-0.333600,-0.274400,-0.112000
0.642085,23.851500,2.461500,-1.984000,8.738000,-0.337600,-0.265600,-0.108800
0.644391,24.066000,2.053500,-1.812000,8.769000,-0.325600,-0.284000,-0.098400
0.646730,24.082500,2.116500,-1.769000,8.739000,-0.331200,-0.306400,-0.068000
0.649037,23.935500,2.001000,-1.667000,8.708000,-0.300800,-0.276000,-0.080800
0.651351,23.388000,1.918500,-1.693000,8.553000,-0.268800,-0.280000,-0.098400
0.653696,23.049000,1.897500,-1.717000,8.407000,-0.294400,-0.267200,-0.084800
0.656078,22.839000,1.888500,-1.680000,8.255000,-0.280000,-0.287200,-0.093600
0.658368,22.615500,1.912500,-1.599000,7.899000,-0.348000,-0.290400,-0.117600
0.660657,22.671000,1.936500,-1.506000,7.806000,-0.287200,-0.328800,-0.114400
0.662981,22.536000,1.984500,-1.486000,7.697000,-0.264000,-0.328800,-0.073600
0.665269,22.513500,2.185500,-1.496000,7.706000,-0.292000,-0.309600,-0.116000
0.667611,22.437000,2.454000,-1.446000,7.906000,-0.324800,-0.272000,-0.088800
0.670044,22.696500,2.529000,-1.297000,8.007000,-0.313600,-0.299200,-0.104000
0.672366,23.032500,2.760000,-1.132000,8.099000,-0.252800,-0.309600,-0.070400
0.674674,23.311500,3.159000,-1.088000,8.148000,-0.275200,-0.297600,-0.079200
0.676997,23.449500,3.690000,-1.101000,8.215000,-0.246400,-0.312800,-0.056800
0.679292,23.623500,4.057500,-1.236000,8.375000,-0.324000,-0.284000,-0.079200
0.681631,23.748000,4.357500,-1.214000,8.442000,-0.223200,-0.307200,-0.023200
0.684015,24.054000,4.048500,-1.046000,8.515000,-0.344000,-0.281600,-0.071200
0.686324,24.058500,3.991500,-0.997000,8.606000,-0.261600,-0.352000,-0.036800
0.688622,23.880000,3.682500,-1.090000,8.597000,-0.296000,-0.304000,-0.039200
0.690959,23.584500,3.343500,-1.228000,8.451000,-0.289600,-0.260000,-0.068000
0.693270,23.256000,3.198000,-1.383000,8.399000,-0.287200,-0.305600,-0.058400
0.695621,22.672500,3.340500,-1.650000,8.058000,-0.393600,-0.316800,-0.094400
0.698004,22.315500,3.081000,-1.582000,7.886000,-0.282400,-0.272800,-0.122400
0.700316,21.810000,3.001500,-1.412000,7.588000,-0.317600,-0.325600,-0.112800
0.702621,21.591000,2.841000,-1.232000,7.418000,-0.283200,-0.320000,-0.062400
0.704950,21.393000,2.605500,-1.037000,7.308000,-0.260000,-0.312800,-0.077600
0.707270,21.216000,2.757000,-0.953000,7.291000,-0.280000,-0.317600,-0.071200
0.709607,21.393000,3.063000,-0.981000,7.230000,-0.332800,-0.334400,-0.121600
0.711999,21.328500,3.597000,-1.103000,7.283000,-0.392800,-0.340800,-0.092000
0.714308,21.766500,4.050000,-1.113000,7.322000,-0.258400,-0.297600,-0.111200
0.716620,22.161000,4.360500,-1.049000,7.506000,-0.320800,-0.280000,-0.079200
0.718948,22.762500,4.629000,-0.834000,7.716000,-0.292000,-0.344800,-0.051200
0.721248,23.398500,4.546500,-0.688000,7.951000,-0.261600,-0.356000,-0.072000
0.723567,24.349500,4.959000,-0.559000,8.426000,-0.199200,-0.307200,-0.060800
0.725962,24.904500,5.448000,-0.635000,8.712000,-0.272800,-0.303200,-0.036000
0.728285,25.330500,6.229500,-0.739000,8.930000,-0.267200,-0.332000,-0.076800
0.730602,25.972500,6.811500,-0.778000,9.156000,-0.314400,-0.316000,-0.069600
0.732907,26.554500,6.733500,-0.609000,9.304000,-0.299200,-0.261600,-0.060000
