time,j0,j1,j2,j3,j4,j5,j6
0.301816,-0.559143,-0.655053,-0.061823,0.460829,-0.019884,-0.484109,-0.264368
0.303695,-0.558989,-0.655190,-0.061411,0.461259,-0.017654,-0.484436,-0.264066
0.305737,-0.558832,-0.655323,-0.060997,0.461689,-0.015428,-0.484767,-0.263762
0.307745,-0.558672,-0.655452,-0.060583,0.462118,-0.013204,-0.485104,-0.263456
0.309725,-0.558507,-0.655576,-0.060169,0.462546,-0.010982,-0.485445,-0.263147
0.311772,-0.558339,-0.655696,-0.059754,0.462974,-0.008763,-0.485791,-0.262837
0.313750,-0.558167,-0.655811,-0.059338,0.463402,-0.006547,-0.486141,-0.262524
0.315770,-0.557991,-0.655921,-0.058922,0.463829,-0.004333,-0.486497,-0.262210
0.317728,-0.557811,-0.656027,-0.058505,0.464255,-0.002122,-0.486857,-0.261893
0.319738,-0.557628,-0.656129,-0.058088,0.464681,0.000086,-0.487222,-0.261574
0.321746,-0.557440,-0.656225,-0.057670,0.465107,0.002291,-0.487592,-0.261253
0.323745,-0.557249,-0.656317,-0.057251,0.465532,0.004494,-0.487967,-0.260930
0.325739,-0.557054,-0.656403,-0.056832,0.465957,0.006694,-0.488346,-0.260604
0.327731,-0.556855,-0.656485,-0.056413,0.466381,0.008891,-0.488731,-0.260277
0.329766,-0.556652,-0.656561,-0.055993,0.466805,0.011085,-0.489121,-0.259947
0.331762,-0.556446,-0.656633,-0.055572,0.467228,0.013276,-0.489515,-0.259615
0.333775,-0.556235,-0.656699,-0.055151,0.467651,0.015464,-0.489915,-0.259281
0.335733,-0.556020,-0.656760,-0.054729,0.468074,0.017649,-0.490319,-0.258945
0.337719,-0.555802,-0.656815,-0.054307,0.468496,0.019831,-0.490728,-0.258606
0.339720,-0.555580,-0.656865,-0.053884,0.468918,0.022010,-0.491143,-0.258266
0.341762,-0.555353,-0.656910,-0.053461,0.469340,0.024186,-0.491562,-0.257923
0.343753,-0.555123,-0.656949,-0.053037,0.469761,0.026358,-0.491987,-0.257578
0.345830,-0.554889,-0.656982,-0.052613,0.470182,0.028528,-0.492417,-0.257231
0.347759,-0.554650,-0.657009,-0.052188,0.470603,0.030694,-0.492851,-0.256882
0.349740,-0.554408,-0.657031,-0.051762,0.471024,0.032857,-0.493291,-0.256530
0.351730,-0.554162,-0.657047,-0.051336,0.471444,0.035017,-0.493736,-0.256176
0.353740,-0.553911,-0.657057,-0.050910,0.471864,0.037173,-0.494186,-0.255820
0.355832,-0.553657,-0.657061,-0.050483,0.472284,0.039326,-0.494641,-0.255462
0.357806,-0.553398,-0.657059,-0.050056,0.472704,0.041476,-0.495102,-0.255102
0.359715,-0.553136,-0.657050,-0.049628,0.473123,0.043622,-0.495568,-0.254739
0.361745,-0.552869,-0.657036,-0.049199,0.473542,0.045765,-0.496038,-0.254375
0.363734,-0.552599,-0.657015,-0.048770,0.473961,0.047905,-0.496514,-0.254008
0.365742,-0.552324,-0.656988,-0.048341,0.474380,0.050041,-0.496996,-0.253638
0.367740,-0.552045,-0.656954,-0.047911,0.474799,0.052173,-0.497482,-0.253267
0.369716,-0.551762,-0.656914,-0.047480,0.475218,0.054302,-0.497974,-0.252893
