time,j0,j1,j2,j3,j4,j5,j6
0.157151,1.590658,0.996882,0.363195,0.848938,-0.476214,0.363307,0.124252
0.159482,1.589851,0.996315,0.362672,0.848431,-0.478303,0.363441,0.124080
0.161817,1.589310,0.995933,0.362323,0.848095,-0.479697,0.363528,0.123966
0.164210,1.588769,0.995549,0.361972,0.847763,-0.481092,0.363615,0.123850
0.166527,1.587947,0.994964,0.361456,0.847265,-0.483182,0.363743,0.123669
0.168853,1.587396,0.994570,0.361110,0.846933,-0.484578,0.363827,0.123551
0.171191,1.586845,0.994174,0.360763,0.846603,-0.485971,0.363906,0.123432
0.173474,1.586015,0.993571,0.360238,0.846114,-0.488068,0.364021,0.123243
0.175779,1.585460,0.993168,0.359884,0.845792,-0.489470,0.364096,0.123119
0.178191,1.584899,0.992764,0.359533,0.845468,-0.490869,0.364171,0.122994
0.180506,1.584052,0.992150,0.359010,0.844988,-0.492963,0.364279,0.122802
0.182819,1.583486,0.991739,0.358667,0.844671,-0.494363,0.364347,0.122671
0.185204,1.582920,0.991324,0.358323,0.844357,-0.495762,0.364412,0.122543
0.187503,1.582063,0.990699,0.357805,0.843888,-0.497873,0.364507,0.122346
0.189839,1.581490,0.990278,0.357452,0.843574,-0.499276,0.364568,0.122210
0.192218,1.580915,0.989856,0.357098,0.843268,-0.500676,0.364628,0.122076
0.194514,1.580046,0.989219,0.356569,0.842810,-0.502776,0.364715,0.121869
0.196840,1.579466,0.988791,0.356220,0.842505,-0.504179,0.364770,0.121727
0.199156,1.578883,0.988361,0.355867,0.842204,-0.505581,0.364823,0.121587
0.201534,1.578000,0.987708,0.355339,0.841755,-0.507681,0.364899,0.121376
0.203857,1.577409,0.987270,0.354985,0.841459,-0.509078,0.364945,0.121231
0.206239,1.576818,0.986828,0.354631,0.841159,-0.510478,0.364990,0.121090
0.208532,1.575926,0.986161,0.354104,0.840716,-0.512580,0.365055,0.120874
0.210882,1.575327,0.985713,0.353754,0.840426,-0.513978,0.365097,0.120725
0.213216,1.574726,0.985262,0.353401,0.840132,-0.515372,0.365137,0.120580
0.215560,1.573820,0.984578,0.352868,0.839699,-0.517469,0.365193,0.120358
0.217954,1.573216,0.984120,0.352509,0.839414,-0.518861,0.365227,0.120209
0.220265,1.572610,0.983661,0.352151,0.839125,-0.520257,0.365260,0.120061
0.222591,1.571697,0.982965,0.351618,0.838696,-0.522356,0.365305,0.119833
0.224923,1.571082,0.982499,0.351263,0.838417,-0.523751,0.365332,0.119679
0.227269,1.570467,0.982029,0.350909,0.838134,-0.525147,0.365358,0.119528
0.229582,1.569542,0.981318,0.350372,0.837714,-0.527255,0.365393,0.119292
0.231973,1.568920,0.980844,0.350017,0.837440,-0.528659,0.365414,0.119137
0.234276,1.568296,0.980363,0.349658,0.837164,-0.530064,0.365433,0.118982
0.236587,1.567360,0.979640,0.349122,0.836756,-0.532170,0.365458,0.118743
0.238904,1.566734,0.979156,0.348764,0.836492,-0.533571,0.365473,0.118587
0.241251,1.566105,0.978668,0.348407,0.836225,-0.534973,0.365485,0.118428
0.243561,1.565157,0.977933,0.347866,0.835832,-0.537084,0.365501,0.118185
0.245936,1.564520,0.977439,0.347506,0.835573,-0.538487,0.365509,0.118025
0.248277,1.563883,0.976944,0.347144,0.835310,-0.539888,0.365516,0.117859
0.250611,1.562925,0.976196,0.346606,0.834924,-0.541993,0.365522,0.117612
0.252982,1.562284,0.975695,0.346245,0.834667,-0.543399,0.365524,0.117449
0.255323,1.561315,0.974937,0.345709,0.834286,-0.545511,0.365524,0.117202
0.257642,1.560667,0.974428,0.345351,0.834043,-0.546915,0.365524,0.117039
0.259981,1.560019,0.973917,0.344995,0.833789,-0.548317,0.365524,0.116871
0.262296,1.559369,0.973404,0.344631,0.833550,-0.549722,0.365523,0.116703
0.264593,1.558387,0.972630,0.344091,0.833190,-0.551835,0.365522,0.116450
0.266953,1.557727,0.972109,0.343725,0.832950,-0.553243,0.365520,0.116278
0.269229,1.557068,0.971588,0.343363,0.832715,-0.554648,0.365519,0.116108
0.271612,1.556075,0.970800,0.342823,0.832367,-0.556754,0.365513,0.115846
0.273965,1.555410,0.970273,0.342463,0.832143,-0.558161,0.365507,0.115672
0.276284,1.554742,0.969743,0.342105,0.831909,-0.559572,0.365500,0.115498
0.278584,1.553739,0.968942,0.341557,0.831573,-0.561688,0.365484,0.115229
0.280919,1.553066,0.968404,0.341192,0.831346,-0.563095,0.365470,0.115051
0.283239,1.552391,0.967863,0.340826,0.831129,-0.564499,0.365454,0.114866
0.285534,1.551370,0.967045,0.340283,0.830793,-0.566609,0.365424,0.114593
0.287875,1.550691,0.966499,0.339921,0.830578,-0.568015,0.365400,0.114406
0.290221,1.550008,0.965950,0.339561,0.830358,-0.569419,0.365373,0.114222
0.292531,1.548978,0.965125,0.339016,0.830040,-0.571524,0.365327,0.113944
0.294829,1.548289,0.964573,0.338652,0.829826,-0.572925,0.365293,0.113757
0.297193,1.547598,0.964019,0.338288,0.829621,-0.574327,0.365256,0.113573
0.299493,1.546561,0.963183,0.337745,0.829311,-0.576435,0.365195,0.113289
0.301810,1.545865,0.962623,0.337379,0.829111,-0.577831,0.365150,0.113101
0.304114,1.545166,0.962060,0.337018,0.828904,-0.579223,0.365103,0.112906
0.306419,1.544114,0.961211,0.336471,0.828607,-0.581316,0.365029,0.112614
0.308728,1.543411,0.960641,0.336111,0.828406,-0.582711,0.364975,0.112415
0.311078,1.542704,0.960069,0.335748,0.828215,-0.584108,0.364919,0.112220
0.313381,1.541640,0.959205,0.335205,0.827915,-0.586204,0.364827,0.111923
0.315694,1.540929,0.958622,0.334836,0.827726,-0.587599,0.364763,0.111725
0.318018,1.540217,0.958040,0.334470,0.827532,-0.588994,0.364698,0.111524
0.320312,1.539144,0.957161,0.333920,0.827252,-0.591102,0.364597,0.111224
0.322630,1.538423,0.956571,0.333551,0.827060,-0.592507,0.364527,0.111025
0.324956,1.537701,0.955979,0.333183,0.826874,-0.593905,0.364454,0.110823
0.327297,1.536615,0.955084,0.332629,0.826604,-0.596002,0.364339,0.110524
0.329626,1.535891,0.954483,0.332265,0.826422,-0.597400,0.364259,0.110326
0.332007,1.535162,0.953878,0.331893,0.826252,-0.598801,0.364178,0.110130
0.334317,1.534066,0.952966,0.331344,0.825984,-0.600903,0.364056,0.109826
0.336628,1.533333,0.952356,0.330970,0.825817,-0.602301,0.363972,0.109625
0.338943,1.532597,0.951744,0.330601,0.825649,-0.603699,0.363885,0.109419
0.341313,1.531858,0.951130,0.330236,0.825479,-0.605095,0.363793,0.109217
0.343605,1.530743,0.950200,0.329683,0.825240,-0.607197,0.363654,0.108904
0.346004,1.530001,0.949576,0.329319,0.825072,-0.608598,0.363561,0.108698
0.348326,1.528881,0.948638,0.328766,0.824837,-0.610691,0.363415,0.108381
0.350662,1.528133,0.948011,0.328397,0.824679,-0.612085,0.363313,0.108172
0.353013,1.527383,0.947379,0.328023,0.824522,-0.613482,0.363209,0.107956
0.355323,1.526252,0.946428,0.327472,0.824300,-0.615582,0.363053,0.107634
0.357670,1.525494,0.945790,0.327101,0.824147,-0.616977,0.362947,0.107412
0.359997,1.524732,0.945151,0.326736,0.823997,-0.618368,0.362835,0.107196
0.362329,1.523589,0.944185,0.326185,0.823780,-0.620460,0.362666,0.106860
0.364631,1.522825,0.943537,0.325818,0.823633,-0.621858,0.362553,0.106637
0.366987,1.522056,0.942889,0.325448,0.823488,-0.623256,0.362439,0.106411
0.369308,1.520901,0.941908,0.324890,0.823281,-0.625349,0.362260,0.106072
0.371674,1.520130,0.941250,0.324517,0.823137,-0.626739,0.362139,0.105843
0.374049,1.519358,0.940588,0.324143,0.823001,-0.628131,0.362021,0.105611
0.376382,1.518191,0.939593,0.323587,0.822804,-0.630225,0.361833,0.105265
0.378696,1.517413,0.938927,0.323216,0.822671,-0.631617,0.361706,0.105029
0.381039,1.516631,0.938260,0.322850,0.822541,-0.633008,0.361579,0.104797
0.383611,1.515453,0.937252,0.322296,0.822354,-0.635090,0.361382,0.104440
0.386034,1.514670,0.936579,0.321929,0.822227,-0.636476,0.361244,0.104207
0.388328,1.513489,0.935566,0.321372,0.822043,-0.638555,0.361040,0.103853
0.390652,1.512697,0.934889,0.321002,0.821926,-0.639939,0.360899,0.103616
0.392985,1.511902,0.934208,0.320629,0.821808,-0.641317,0.360752,0.103384
0.395329,1.510708,0.933182,0.320071,0.821635,-0.643381,0.360535,0.103035
