time,j0,j1,j2,j3,j4,j5,j6
0.210804,1.597676,1.001790,0.367772,0.853512,-0.457899,0.361974,0.125652
0.212822,1.597166,1.001443,0.367430,0.853148,-0.459285,0.362092,0.125551
0.214799,1.596654,1.001093,0.367086,0.852786,-0.460670,0.362208,0.125449
0.216818,1.596139,1.000740,0.366743,0.852426,-0.462057,0.362321,0.125346
0.218827,1.595623,1.000385,0.366399,0.852068,-0.463444,0.362433,0.125242
0.220830,1.595104,1.000028,0.366055,0.851712,-0.464832,0.362543,0.125137
0.222816,1.594583,0.999668,0.365711,0.851357,-0.466220,0.362651,0.125031
0.224820,1.594060,0.999305,0.365366,0.851004,-0.467608,0.362756,0.124923
0.226799,1.593534,0.998940,0.365021,0.850653,-0.468998,0.362860,0.124815
0.228823,1.593006,0.998572,0.364676,0.850304,-0.470387,0.362963,0.124706
0.230808,1.592477,0.998202,0.364330,0.849956,-0.471778,0.363063,0.124595
0.232804,1.591945,0.997829,0.363984,0.849611,-0.473168,0.363161,0.124483
0.234840,1.591410,0.997453,0.363638,0.849267,-0.474560,0.363257,0.124370
0.236817,1.590874,0.997076,0.363292,0.848925,-0.475951,0.363352,0.124257
0.238804,1.590335,0.996695,0.362945,0.848585,-0.477344,0.363444,0.124142
0.240816,1.589794,0.996312,0.362598,0.848246,-0.478736,0.363535,0.124026
0.242813,1.589251,0.995927,0.362250,0.847910,-0.480129,0.363623,0.123909
0.244824,1.588706,0.995539,0.361903,0.847575,-0.481523,0.363710,0.123790
0.246835,1.588158,0.995148,0.361555,0.847242,-0.482917,0.363795,0.123671
0.248901,1.587608,0.994755,0.361206,0.846911,-0.484311,0.363878,0.123551
0.250798,1.587056,0.994359,0.360858,0.846581,-0.485706,0.363959,0.123430
0.252826,1.586502,0.993961,0.360509,0.846254,-0.487101,0.364037,0.123307
0.254812,1.585946,0.993560,0.360160,0.845928,-0.488497,0.364114,0.123184
0.256821,1.585387,0.993157,0.359810,0.845604,-0.489893,0.364189,0.123059
0.258813,1.584826,0.992751,0.359460,0.845282,-0.491290,0.364263,0.122934
0.260877,1.584263,0.992343,0.359110,0.844961,-0.492686,0.364334,0.122807
0.262788,1.583698,0.991932,0.358760,0.844643,-0.494084,0.364403,0.122679
0.264813,1.583131,0.991518,0.358409,0.844326,-0.495481,0.364470,0.122550
0.266812,1.582561,0.991102,0.358059,0.844012,-0.496879,0.364536,0.122420
0.268803,1.581989,0.990684,0.357707,0.843699,-0.498277,0.364599,0.122289
0.270798,1.581415,0.990262,0.357356,0.843387,-0.499676,0.364661,0.122157
0.272816,1.580839,0.989839,0.357004,0.843078,-0.501075,0.364720,0.122024
0.274894,1.580260,0.989413,0.356652,0.842771,-0.502474,0.364778,0.121889
0.276811,1.579679,0.988984,0.356300,0.842465,-0.503873,0.364833,0.121754
0.278823,1.579097,0.988552,0.355947,0.842162,-0.505273,0.364886,0.121618
0.280824,1.578511,0.988118,0.355594,0.841860,-0.506673,0.364938,0.121480
0.282823,1.577924,0.987682,0.355241,0.841560,-0.508074,0.364988,0.121342
0.284817,1.577335,0.987243,0.354888,0.841261,-0.509474,0.365036,0.121202
0.286809,1.576743,0.986801,0.354534,0.840965,-0.510875,0.365081,0.121062
0.288885,1.576149,0.986357,0.354180,0.840671,-0.512276,0.365125,0.120920
0.290784,1.575553,0.985910,0.353826,0.840378,-0.513678,0.365168,0.120777
0.292820,1.574954,0.985461,0.353472,0.840087,-0.515079,0.365208,0.120633
0.294817,1.574354,0.985009,0.353117,0.839798,-0.516481,0.365245,0.120489
0.296813,1.573751,0.984555,0.352762,0.839511,-0.517883,0.365281,0.120343
0.298814,1.573146,0.984098,0.352407,0.839226,-0.519285,0.365315,0.120196
0.300821,1.572539,0.983638,0.352051,0.838943,-0.520688,0.365347,0.120048
0.302894,1.571930,0.983176,0.351696,0.838661,-0.522090,0.365378,0.119899
0.304777,1.571318,0.982711,0.351340,0.838382,-0.523493,0.365406,0.119749
0.306812,1.570704,0.982244,0.350984,0.838104,-0.524896,0.365432,0.119597
0.308822,1.570088,0.981774,0.350627,0.837828,-0.526299,0.365456,0.119445
0.310800,1.569470,0.981302,0.350270,0.837554,-0.527703,0.365479,0.119292
0.312809,1.568850,0.980827,0.349913,0.837282,-0.529106,0.365499,0.119138
0.314815,1.568227,0.980349,0.349556,0.837012,-0.530509,0.365518,0.118982
