time,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
0.500780,-7.284469,-0.306867,-4.123601,-1.415360,0.016263,-0.678806,-0.134716,-0.156284,-0.151645,-0.008694,0.518241,-0.008716,-0.082806,-0.024677
0.502806,-7.285551,-0.305435,-4.129939,-1.410423,0.015856,-0.679324,-0.134905,-0.156596,-0.151635,-0.008670,0.518214,-0.008694,-0.082827,-0.024698
0.504811,-7.286579,-0.303974,-4.136151,-1.405599,0.015488,-0.679824,-0.135106,-0.156898,-0.151622,-0.008647,0.518186,-0.008672,-0.082848,-0.024720
0.506880,-7.287576,-0.302396,-4.142542,-1.400668,0.015106,-0.680322,-0.135339,-0.157174,-0.151608,-0.008622,0.518158,-0.008649,-0.082869,-0.024742
0.508811,-7.288560,-0.300790,-4.148601,-1.395735,0.014850,-0.680820,-0.135468,-0.157438,-0.151592,-0.008600,0.518133,-0.008628,-0.082889,-0.024762
0.510864,-7.289740,-0.298994,-4.155234,-1.389824,0.014738,-0.681374,-0.135476,-0.157902,-0.151575,-0.008575,0.518109,-0.008606,-0.082910,-0.024784
0.512820,-7.290586,-0.297499,-4.161229,-1.385162,0.014262,-0.681869,-0.135670,-0.158615,-0.151561,-0.008552,0.518090,-0.008584,-0.082930,-0.024805
0.514857,-7.291466,-0.295939,-4.167485,-1.380151,0.013889,-0.682386,-0.135881,-0.159629,-0.151544,-0.008528,0.518076,-0.008562,-0.082951,-0.024827
0.516797,-7.292380,-0.294323,-4.173620,-1.374691,0.013697,-0.682889,-0.136531,-0.160640,-0.151526,-0.008506,0.518069,-0.008540,-0.082971,-0.024848
0.518872,-7.293039,-0.292704,-4.179879,-1.369621,0.013079,-0.683349,-0.139876,-0.161554,-0.151509,-0.008482,0.518065,-0.008518,-0.082993,-0.024870
0.520857,-7.293573,-0.291177,-4.185832,-1.364506,0.012578,-0.683792,-0.146305,-0.162221,-0.151493,-0.008459,0.518062,-0.008496,-0.083013,-0.024892
0.522870,-7.294227,-0.289570,-4.192089,-1.358410,0.012302,-0.684310,-0.155058,-0.162567,-0.151477,-0.008436,0.518055,-0.008474,-0.083034,-0.024914
0.524863,-7.294581,-0.288127,-4.198023,-1.353231,0.011726,-0.684746,-0.165602,-0.162581,-0.151465,-0.008413,0.518044,-0.008452,-0.083054,-0.024936
0.526797,-7.295092,-0.286557,-4.203941,-1.347999,0.011540,-0.685263,-0.173203,-0.162392,-0.151452,-0.008391,0.518029,-0.008430,-0.083074,-0.024957
0.528890,-7.295695,-0.284721,-4.210220,-1.343236,0.011389,-0.685812,-0.193453,-0.162076,-0.151436,-0.008367,0.518010,-0.008407,-0.083095,-0.024980
0.530859,-7.296527,-0.282865,-4.216060,-1.340108,0.011574,-0.686341,-0.203347,-0.161720,-0.151413,-0.008344,0.517989,-0.008385,-0.083116,-0.025001
0.532855,-7.297605,-0.280771,-4.222080,-1.336729,0.011747,-0.686921,-0.183946,-0.161310,-0.151380,-0.008320,0.517968,-0.008363,-0.083136,-0.025023
0.534853,-7.298315,-0.278700,-4.228134,-1.331671,0.011052,-0.687363,-0.179283,-0.160857,-0.151346,-0.008296,0.517945,-0.008341,-0.083157,-0.025045
0.536843,-7.298859,-0.276616,-4.234146,-1.326348,0.010539,-0.687784,-0.178224,-0.160425,-0.151314,-0.008272,0.517922,-0.008318,-0.083178,-0.025067
0.538858,-7.299250,-0.274491,-4.240036,-1.321393,0.010028,-0.688235,-0.178076,-0.160027,-0.151284,-0.008248,0.517898,-0.008296,-0.083198,-0.025088
0.540794,-7.299556,-0.272517,-4.245621,-1.316777,0.009591,-0.688659,-0.178211,-0.159642,-0.151256,-0.008224,0.517874,-0.008274,-0.083218,-0.025110
0.542868,-7.299920,-0.270364,-4.251701,-1.311541,0.009297,-0.689142,-0.178341,-0.159231,-0.151226,-0.008198,0.517847,-0.008250,-0.083239,-0.025132
0.544861,-7.300287,-0.268251,-4.257588,-1.306276,0.009067,-0.689645,-0.178407,-0.158841,-0.151197,-0.008174,0.517820,-0.008228,-0.083260,-0.025154
0.546880,-7.300491,-0.266131,-4.263401,-1.301518,0.008638,-0.690072,-0.178626,-0.158487,-0.151170,-0.008148,0.517792,-0.008204,-0.083280,-0.025177
0.548876,-7.300598,-0.263962,-4.269031,-1.297186,0.008180,-0.690474,-0.178886,-0.158179,-0.151142,-0.008123,0.517762,-0.008182,-0.083301,-0.025199
0.550861,-7.300919,-0.261701,-4.274833,-1.291843,0.008052,-0.691018,-0.178945,-0.157865,-0.151113,-0.008098,0.517731,-0.008159,-0.083321,-0.025221
0.552847,-7.301172,-0.259518,-4.280590,-1.286724,0.007741,-0.691461,-0.179045,-0.157551,-0.151086,-0.008073,0.517700,-0.008136,-0.083342,-0.025244
0.554852,-7.301309,-0.257361,-4.286312,-1.281832,0.007374,-0.691879,-0.179201,-0.157237,-0.151060,-0.008047,0.517666,-0.008113,-0.083362,-0.025266
0.556849,-7.301318,-0.255148,-4.291961,-1.277243,0.006994,-0.692294,-0.179434,-0.156958,-0.151034,-0.008021,0.517631,-0.008089,-0.083382,-0.025289
0.558850,-7.301345,-0.252828,-4.297611,-1.272587,0.006646,-0.692741,-0.179666,-0.156718,-0.151007,-0.007996,0.517595,-0.008066,-0.083403,-0.025312
0.560854,-7.301320,-0.250520,-4.303262,-1.267910,0.006291,-0.693180,-0.179842,-0.156466,-0.150979,-0.007970,0.517557,-0.008043,-0.083423,-0.025335
0.562874,-7.301220,-0.248194,-4.308897,-1.263318,0.005925,-0.693599,-0.180045,-0.156204,-0.150951,-0.007943,0.517519,-0.008019,-0.083444,-0.025359
0.564851,-7.301186,-0.245935,-4.314422,-1.258552,0.005668,-0.694088,-0.180237,-0.155940,-0.150923,-0.007917,0.517480,-0.007996,-0.083464,-0.025382
0.566848,-7.301161,-0.243590,-4.320037,-1.253582,0.005387,-0.694554,-0.180354,-0.155704,-0.150894,-0.007891,0.517439,-0.007972,-0.083485,-0.025405
0.568871,-7.299377,-0.240982,-4.325950,-1.249890,0.004932,-0.694755,-0.180783,-0.155486,-0.150862,-0.007864,0.517396,-0.007948,-0.083506,-0.025429
0.570873,-7.293061,-0.237730,-4.332972,-1.247308,0.004779,-0.694776,-0.181373,-0.155196,-0.150814,-0.007837,0.517353,-0.007924,-0.083527,-0.025453
0.572864,-7.282044,-0.233775,-4.341217,-1.244405,0.005114,-0.694958,-0.181820,-0.154804,-0.150741,-0.007809,0.517312,-0.007900,-0.083549,-0.025476
0.574871,-7.266744,-0.229619,-4.349791,-1.242477,0.005166,-0.695218,-0.182531,-0.154303,-0.150673,-0.007780,0.517268,-0.007876,-0.083571,-0.025500
0.576868,-7.248113,-0.225248,-4.358137,-1.241006,0.005108,-0.695595,-0.183281,-0.153733,-0.150672,-0.007750,0.517220,-0.007851,-0.083594,-0.025523
0.578815,-7.227432,-0.220833,-4.365866,-1.239525,0.005039,-0.696040,-0.184001,-0.153125,-0.150757,-0.007720,0.517167,-0.007827,-0.083618,-0.025546
0.580868,-7.203550,-0.216191,-4.373752,-1.237138,0.005108,-0.696604,-0.184608,-0.152384,-0.150914,-0.007686,0.517106,-0.007801,-0.083643,-0.025570
0.582869,-7.178624,-0.211789,-4.381112,-1.234445,0.005095,-0.697150,-0.185126,-0.151586,-0.151116,-0.007653,0.517037,-0.007775,-0.083668,-0.025593
0.584862,-7.152321,-0.207638,-4.388010,-1.231993,0.004894,-0.697635,-0.185731,-0.150736,-0.151348,-0.007618,0.516959,-0.007749,-0.083693,-0.025617
0.586859,-7.124941,-0.203557,-4.394659,-1.229204,0.004767,-0.698096,-0.186265,-0.149878,-0.151598,-0.007582,0.516866,-0.007723,-0.083718,-0.025641
0.588882,-7.096039,-0.199502,-4.401044,-1.226618,0.004401,-0.698506,-0.186850,-0.149016,-0.151861,-0.007545,0.516751,-0.007696,-0.083743,-0.025667
0.590885,-7.066445,-0.195595,-4.407171,-1.223896,0.004111,-0.698950,-0.187393,-0.148126,-0.152120,-0.007507,0.516617,-0.007669,-0.083768,-0.025693
0.592866,-7.034651,-0.191788,-4.413249,-1.219904,0.004161,-0.699524,-0.187633,-0.147229,-0.152367,-0.007469,0.516460,-0.007643,-0.083793,-0.025720
0.594885,-6.987819,-0.188184,-4.419165,-1.215957,0.003884,-0.699987,-0.187935,-0.146331,-0.152596,-0.007429,0.516272,-0.007615,-0.083817,-0.025748
0.596864,-6.946762,-0.186025,-4.423371,-1.210291,0.003206,-0.701123,-0.187880,-0.145600,-0.152567,-0.007390,0.516067,-0.007589,-0.083838,-0.025777
0.598862,-6.933881,-0.185542,-4.425898,-1.201887,0.002314,-0.702732,-0.187289,-0.145116,-0.152164,-0.007350,0.515840,-0.007562,-0.083853,-0.025809
0.600868,-6.925943,-0.185293,-4.428656,-1.194508,0.001381,-0.703362,-0.186978,-0.144814,-0.151650,-0.007312,0.515577,-0.007536,-0.083868,-0.025843
0.602864,-6.919620,-0.184911,-4.431921,-1.187446,0.000717,-0.703740,-0.186750,-0.144672,-0.151078,-0.007277,0.515279,-0.007509,-0.083882,-0.025879
0.604874,-6.914349,-0.184357,-4.435578,-1.181055,0.000030,-0.703988,-0.186640,-0.144672,-0.150465,-0.007244,0.514941,-0.007483,-0.083897,-0.025916
0.606890,-6.909998,-0.183450,-4.439587,-1.174962,-0.000537,-0.704289,-0.186571,-0.144837,-0.149836,-0.007213,0.514560,-0.007457,-0.083913,-0.025955
0.608870,-6.906539,-0.182232,-4.443878,-1.168871,-0.000943,-0.704703,-0.186481,-0.145151,-0.149239,-0.007185,0.514145,-0.007432,-0.083929,-0.025994
0.610862,-6.903667,-0.180788,-4.448383,-1.162632,-0.001300,-0.705143,-0.186364,-0.145550,-0.148731,-0.007158,0.513703,-0.007406,-0.083946,-0.026032
0.612899,-6.900574,-0.179130,-4.452810,-1.157532,-0.001942,-0.705338,-0.186512,-0.146040,-0.148398,-0.007132,0.513221,-0.007381,-0.083965,-0.026070
0.614881,-6.897780,-0.177228,-4.457081,-1.152063,-0.002283,-0.705685,-0.186544,-0.146574,-0.148274,-0.007108,0.512718,-0.007356,-0.083984,-0.026105
0.616803,-6.895507,-0.175072,-4.461310,-1.145697,-0.002345,-0.706173,-0.186319,-0.147173,-0.148296,-0.007086,0.512191,-0.007332,-0.084004,-0.026138
0.618903,-6.892213,-0.172632,-4.465505,-1.141657,-0.003268,-0.706127,-0.186791,-0.147924,-0.148425,-0.007064,0.511569,-0.007306,-0.084025,-0.026171
0.620836,-6.889469,-0.170176,-4.469398,-1.137498,-0.003720,-0.706332,-0.187056,-0.148618,-0.148602,-0.007044,0.510969,-0.007282,-0.084046,-0.026199
0.622815,-6.887398,-0.167423,-4.473685,-1.131267,-0.003669,-0.706878,-0.186838,-0.149322,-0.148809,-0.007022,0.510319,-0.007257,-0.084067,-0.026226
0.624793,-6.885065,-0.164769,-4.477915,-1.126344,-0.004156,-0.707094,-0.186991,-0.150026,-0.149048,-0.007001,0.509629,-0.007233,-0.084088,-0.026250
0.626862,-6.882782,-0.161923,-4.482451,-1.121525,-0.004627,-0.707365,-0.187176,-0.150786,-0.149406,-0.006979,0.508851,-0.007208,-0.084110,-0.026274
0.628867,-6.880784,-0.159040,-4.486967,-1.116937,-0.005015,-0.707670,-0.187348,-0.151546,-0.149935,-0.006958,0.508027,-0.007183,-0.084131,-0.026295
0.630873,-6.878843,-0.156200,-4.491543,-1.112657,-0.005484,-0.707927,-0.187600,-0.152265,-0.150751,-0.006937,0.507130,-0.007159,-0.084153,-0.026315
0.632867,-6.877119,-0.153380,-4.496228,-1.107991,-0.005747,-0.708303,-0.187758,-0.152931,-0.151806,-0.006914,0.506138,-0.007135,-0.084174,-0.026332
0.634856,-6.875500,-0.150638,-4.500963,-1.103162,-0.006011,-0.708718,-0.187864,-0.153549,-0.152908,-0.006892,0.505012,-0.007110,-0.084195,-0.026348
0.636876,-6.873667,-0.147820,-4.505706,-1.098914,-0.006478,-0.708963,-0.188123,-0.154168,-0.154006,-0.006869,0.503669,-0.007085,-0.084217,-0.026364
0.638830,-6.871834,-0.145024,-4.510266,-1.095041,-0.006929,-0.709267,-0.188451,-0.154758,-0.155014,-0.006847,0.502134,-0.007061,-0.084239,-0.026378
0.640830,-6.869907,-0.142221,-4.514918,-1.091173,-0.007346,-0.709574,-0.188788,-0.155295,-0.155972,-0.006824,0.500292,-0.007036,-0.084261,-0.026391
0.642896,-6.868018,-0.139354,-4.519767,-1.086688,-0.007607,-0.709939,-0.189041,-0.155779,-0.156874,-0.006799,0.498072,-0.007010,-0.084284,-0.026404
0.644843,-6.866353,-0.136740,-4.524448,-1.081941,-0.007818,-0.710357,-0.189134,-0.156172,-0.157632,-0.006774,0.495743,-0.006985,-0.084305,-0.026415
0.646841,-6.864367,-0.134088,-4.529135,-1.077765,-0.008288,-0.710623,-0.189405,-0.156553,-0.158317,-0.006749,0.493252,-0.006960,-0.084328,-0.026426
0.648855,-6.862185,-0.131349,-4.533758,-1.073932,-0.008752,-0.710906,-0.189782,-0.156915,-0.158923,-0.006722,0.490901,-0.006934,-0.084350,-0.026437
0.650939,-6.859899,-0.128581,-4.538552,-1.069862,-0.009158,-0.711223,-0.190117,-0.157202,-0.159471,-0.006693,0.488945,-0.006907,-0.084374,-0.026449
0.652839,-6.858161,-0.126123,-4.543084,-1.064830,-0.009213,-0.711718,-0.190129,-0.157381,-0.159909,-0.006665,0.487702,-0.006881,-0.084395,-0.026460
0.654865,-6.855963,-0.123645,-4.547822,-1.060190,-0.009666,-0.712051,-0.190355,-0.157490,-0.160305,-0.006633,0.486914,-0.006854,-0.084418,-0.026473
0.656898,-6.853505,-0.121178,-4.552449,-1.056139,-0.010197,-0.712282,-0.190682,-0.157543,-0.160641,-0.006600,0.486520,-0.006826,-0.084440,-0.026487
0.658935,-6.851364,-0.118648,-4.557224,-1.050840,-0.010301,-0.712790,-0.190714,-0.157543,-0.160929,-0.006565,0.486361,-0.006797,-0.084463,-0.026504
0.660828,-6.849398,-0.116429,-4.561726,-1.045569,-0.010444,-0.713295,-0.190667,-0.157466,-0.161151,-0.006532,0.486330,-0.006770,-0.084483,-0.026520
0.662938,-6.846591,-0.114096,-4.566547,-1.041244,-0.011138,-0.713452,-0.191029,-0.157303,-0.161350,-0.006492,0.486360,-0.006739,-0.084506,-0.026540
0.664857,-6.844031,-0.111986,-4.570905,-1.037075,-0.011533,-0.713753,-0.191258,-0.157080,-0.161502,-0.006454,0.486412,-0.006710,-0.084527,-0.026559
0.666893,-6.841454,-0.109714,-4.575592,-1.032073,-0.011793,-0.714214,-0.191386,-0.156806,-0.161635,-0.006412,0.486477,-0.006678,-0.084549,-0.026581
0.668891,-6.838481,-0.107446,-4.579998,-1.028375,-0.012406,-0.714342,-0.191830,-0.156514,-0.161738,-0.006369,0.486542,-0.006647,-0.084570,-0.026604
0.671033,-6.835638,-0.105052,-4.584755,-1.023392,-0.012650,-0.714816,-0.191966,-0.156125,-0.161828,-0.006321,0.486608,-0.006613,-0.084592,-0.026629
0.672934,-6.833073,-0.102981,-4.589057,-1.018727,-0.012917,-0.715187,-0.192054,-0.155722,-0.161890,-0.006276,0.486664,-0.006581,-0.084612,-0.026653
0.674875,-6.830405,-0.100892,-4.593492,-1.013784,-0.013212,-0.715584,-0.192117,-0.155263,-0.161937,-0.006227,0.486718,-0.006548,-0.084633,-0.026678
0.676944,-6.827331,-0.098648,-4.598099,-1.009153,-0.013693,-0.715879,-0.192377,-0.154773,-0.161968,-0.006172,0.486773,-0.006513,-0.084654,-0.026707
0.678949,-6.824227,-0.096380,-4.602505,-1.004863,-0.014145,-0.716152,-0.192671,-0.154298,-0.161988,-0.006118,0.486825,-0.006477,-0.084675,-0.026736
0.680849,-6.821376,-0.094249,-4.606679,-1.000502,-0.014450,-0.716511,-0.192840,-0.153810,-0.161999,-0.006063,0.486872,-0.006443,-0.084695,-0.026765
0.682980,-6.818085,-0.091920,-4.611326,-0.995788,-0.014852,-0.716856,-0.193054,-0.153230,-0.162003,-0.005998,0.486923,-0.006404,-0.084717,-0.026799
0.684954,-6.814891,-0.089712,-4.615580,-0.991629,-0.015322,-0.717100,-0.193318,-0.152663,-0.162001,-0.005934,0.486969,-0.006366,-0.084737,-0.026831
0.686881,-6.811941,-0.087487,-4.619749,-0.987086,-0.015601,-0.717498,-0.193448,-0.152118,-0.161996,-0.005868,0.487015,-0.006328,-0.084757,-0.026864
0.688948,-6.808696,-0.085045,-4.624245,-0.982361,-0.015975,-0.717877,-0.193617,-0.151557,-0.161984,-0.005795,0.487065,-0.006287,-0.084778,-0.026902
0.690877,-6.805627,-0.082761,-4.628431,-0.977876,-0.016322,-0.718205,-0.193762,-0.151010,-0.161969,-0.005721,0.487111,-0.006247,-0.084798,-0.026938
0.692933,-6.802356,-0.080347,-4.632887,-0.972997,-0.016678,-0.718565,-0.193920,-0.150411,-0.161950,-0.005637,0.487159,-0.006204,-0.084820,-0.026978
0.694959,-6.799035,-0.077981,-4.637217,-0.968441,-0.017091,-0.718893,-0.194101,-0.149819,-0.161928,-0.005549,0.487207,-0.006160,-0.084840,-0.027019
0.696963,-6.795671,-0.075566,-4.641408,-0.964181,-0.017500,-0.719192,-0.194353,-0.149265,-0.161906,-0.005457,0.487257,-0.006115,-0.084861,-0.027062
0.698954,-6.792290,-0.073009,-4.645602,-0.959934,-0.017874,-0.719507,-0.194608,-0.148751,-0.161885,-0.005359,0.487328,-0.006070,-0.084882,-0.027107
0.700931,-6.789077,-0.070459,-4.649850,-0.955167,-0.018158,-0.719925,-0.194691,-0.148242,-0.161865,-0.005252,0.487435,-0.006023,-0.084902,-0.027152
0.702936,-6.785469,-0.067869,-4.654035,-0.951309,-0.018708,-0.720061,-0.195044,-0.147740,-0.161843,-0.005135,0.487570,-0.005974,-0.084923,-0.027198
0.704963,-6.781679,-0.065180,-4.658190,-0.947821,-0.019240,-0.720233,-0.195472,-0.147229,-0.161826,-0.005006,0.487721,-0.005923,-0.084944,-0.027247
0.706862,-6.778707,-0.062570,-4.662206,-0.942951,-0.019261,-0.720863,-0.195389,-0.146772,-0.161816,-0.004872,0.487881,-0.005873,-0.084965,-0.027295
0.708879,-6.775369,-0.059752,-4.666448,-0.938147,-0.019607,-0.721239,-0.195510,-0.146334,-0.161801,-0.004716,0.488066,-0.005819,-0.084986,-0.027348
0.710955,-6.771745,-0.056851,-4.670754,-0.933660,-0.020067,-0.721494,-0.195770,-0.145878,-0.161785,-0.004537,0.488242,-0.005761,-0.085008,-0.027405
0.712965,-6.768301,-0.054034,-4.674940,-0.929147,-0.020391,-0.721889,-0.195910,-0.145432,-0.161773,-0.004339,0.488403,-0.005703,-0.085029,-0.027463
0.714988,-6.764467,-0.051156,-4.679037,-0.925544,-0.020983,-0.722010,-0.196316,-0.144986,-0.161761,-0.004111,0.488562,-0.005641,-0.085051,-0.027524
0.716944,-6.761004,-0.048251,-4.683002,-0.921472,-0.021242,-0.722372,-0.196511,-0.144589,-0.161757,-0.003856,0.488721,-0.005580,-0.085072,-0.027586
0.718885,-6.757569,-0.045280,-4.686961,-0.917379,-0.021547,-0.722731,-0.196686,-0.144233,-0.161755,-0.003559,0.488879,-0.005516,-0.085093,-0.027651
0.720953,-6.753792,-0.042064,-4.691167,-0.913273,-0.021980,-0.723003,-0.196963,-0.143841,-0.161756,-0.003176,0.489027,-0.005444,-0.085115,-0.027724
0.722880,-6.750480,-0.039090,-4.695102,-0.908919,-0.022210,-0.723442,-0.197071,-0.143471,-0.161760,-0.002735,0.489155,-0.005373,-0.085137,-0.027795
0.724904,-6.746440,-0.035902,-4.699120,-0.905644,-0.022857,-0.723468,-0.197572,-0.143089,-0.161765,-0.002151,0.489286,-0.005295,-0.085159,-0.027874
0.726859,-6.742804,-0.032711,-4.702989,-0.901905,-0.023138,-0.723789,-0.197828,-0.142750,-0.161778,-0.001416,0.489417,-0.005215,-0.085181,-0.027954
0.728925,-6.739344,-0.029275,-4.707162,-0.897002,-0.023257,-0.724380,-0.197818,-0.142435,-0.161795,-0.000362,0.489556,-0.005125,-0.085204,-0.028045
0.731136,-6.732974,-0.025192,-4.711133,-0.898427,-0.025274,-0.723009,-0.199871,-0.142093,-0.161811,0.001276,0.489682,-0.005022,-0.085229,-0.028149
0.732994,-6.730424,-0.021893,-4.714715,-0.893012,-0.024429,-0.724393,-0.199311,-0.141743,-0.161859,0.003331,0.489759,-0.004929,-0.085251,-0.028240
0.734993,-6.729117,-0.018755,-4.719056,-0.883294,-0.023248,-0.726361,-0.197817,-0.141381,-0.161901,0.006654,0.489858,-0.004821,-0.085274,-0.028345
0.736962,-6.725089,-0.015554,-4.723082,-0.880027,-0.024583,-0.725800,-0.198539,-0.141134,-0.161905,0.011437,0.489993,-0.004708,-0.085296,-0.028458
0.738895,-6.721305,-0.012269,-4.726911,-0.876476,-0.025082,-0.725935,-0.198844,-0.140926,-0.161918,0.017098,0.490110,-0.004587,-0.085318,-0.028580
0.740941,-6.717381,-0.008774,-4.730974,-0.872480,-0.025438,-0.726274,-0.199070,-0.140694,-0.161940,0.021852,0.490202,-0.004448,-0.085342,-0.028722
0.742956,-6.713428,-0.005329,-4.734912,-0.868781,-0.025859,-0.726550,-0.199357,-0.140472,-0.161969,0.023006,0.490276,-0.004303,-0.085366,-0.028872
0.744952,-6.709220,-0.001808,-4.738740,-0.865836,-0.026411,-0.726614,-0.199904,-0.140254,-0.162005,0.021520,0.490341,-0.004147,-0.085390,-0.029036
0.746948,-6.705269,0.001867,-4.742560,-0.862300,-0.026679,-0.726946,-0.200189,-0.140058,-0.162043,0.020090,0.490414,-0.003958,-0.085414,-0.029221
0.748969,-6.701279,0.005656,-4.746410,-0.858748,-0.027036,-0.727237,-0.200480,-0.139888,-0.162079,0.019660,0.490492,-0.003728,-0.085438,-0.029434
0.750972,-6.697295,0.009425,-4.750244,-0.855161,-0.027386,-0.727523,-0.200758,-0.139698,-0.162118,0.019545,0.490549,-0.003455,-0.085463,-0.029678
0.752849,-6.693880,0.012917,-4.753872,-0.851008,-0.027477,-0.728058,-0.200758,-0.139511,-0.162156,0.019515,0.490595,-0.003151,-0.085486,-0.029941
0.754946,-6.689691,0.016788,-4.757872,-0.847216,-0.027964,-0.728290,-0.201145,-0.139308,-0.162197,0.019505,0.490646,-0.002740,-0.085512,-0.030284
0.757159,-6.687187,0.018858,-4.759933,-0.845885,-0.028423,-0.728156,-0.201578,-0.139204,-0.162217,0.019503,0.490673,-0.002497,-0.085525,-0.030483
0.758893,-6.663329,0.025774,-4.758257,-0.896590,-0.042178,-0.711747,-0.218458,-0.139147,-0.162239,0.019506,0.490704,-0.002237,-0.085537,-0.030687
0.761110,-6.635286,0.033904,-4.756287,-0.956191,-0.058346,-0.692460,-0.238300,-0.139080,-0.162264,0.019509,0.490741,-0.001932,-0.085551,-0.030928
0.762862,-6.620348,0.042859,-4.754415,-0.988774,-0.059956,-0.680619,-0.246471,-0.138349,-0.162609,0.019461,0.490543,-0.001583,-0.085576,-0.031141
0.765107,-6.602122,0.053785,-4.752132,-1.028529,-0.061921,-0.666171,-0.256441,-0.137458,-0.163030,0.019402,0.490302,-0.001157,-0.085608,-0.031402
0.766854,-6.592381,0.063340,-4.751274,-1.049964,-0.061553,-0.650732,-0.261634,-0.136267,-0.163525,0.019336,0.490133,-0.000673,-0.085644,-0.031634
0.769111,-6.580038,0.075448,-4.750188,-1.077128,-0.061086,-0.631166,-0.268215,-0.134757,-0.164153,0.019253,0.489920,-0.000061,-0.085690,-0.031927
0.770826,-6.574223,0.084867,-4.750112,-1.089738,-0.060194,-0.613563,-0.271308,-0.133259,-0.165201,0.019181,0.489878,0.000644,-0.085732,-0.032201
0.772941,-6.582649,0.100682,-4.753026,-1.068678,-0.046654,-0.586907,-0.262587,-0.129636,-0.168543,0.019015,0.489917,0.002618,-0.085821,-0.032901
0.774884,-6.614639,0.106705,-4.760467,-0.990436,-0.027831,-0.576273,-0.239133,-0.126112,-0.171853,0.018903,0.490479,0.005722,-0.085897,-0.033891
0.776910,-6.634905,0.108102,-4.768578,-0.932698,-0.025441,-0.561664,-0.226965,-0.123523,-0.172393,0.018908,0.491662,0.010600,-0.085958,-0.035461
0.778865,-6.644838,0.107430,-4.776244,-0.894958,-0.027057,-0.543760,-0.220541,-0.121796,-0.171635,0.018955,0.492940,0.016664,-0.085997,-0.037863
0.780843,-6.648690,0.105990,-4.783607,-0.868598,-0.028998,-0.522806,-0.216679,-0.120612,-0.170750,0.019009,0.494112,0.021852,-0.086012,-0.041670
0.782906,-6.648874,0.104386,-4.790878,-0.848646,-0.030497,-0.498770,-0.214036,-0.119875,-0.169771,0.019089,0.495127,0.023279,-0.086012,-0.047441
0.784931,-6.646334,0.103312,-4.797505,-0.834805,-0.031808,-0.473296,-0.212559,-0.119590,-0.168809,0.019168,0.495903,0.021518,-0.086004,-0.053461
0.786896,-6.642347,0.103037,-4.803416,-0.825024,-0.032891,-0.447210,-0.211817,-0.119716,-0.167914,0.019203,0.496437,0.020065,-0.085991,-0.056729
0.789116,-6.636391,0.103876,-4.809492,-0.817861,-0.034171,-0.396463,-0.211804,-0.120280,-0.166981,0.019239,0.496768,0.019695,-0.085975,-0.055530
0.790875,-6.632480,0.104978,-4.813946,-0.810903,-0.034233,-0.354805,-0.211068,-0.120921,-0.166307,0.019267,0.496976,0.019632,-0.085965,-0.053583
0.792849,-6.629265,0.106615,-4.817512,-0.801590,-0.033923,-0.336280,-0.209756,-0.121816,-0.165621,0.019287,0.497214,0.019619,-0.085957,-0.052782
0.794978,-6.624067,0.109637,-4.819274,-0.796539,-0.035164,-0.331520,-0.210115,-0.122973,-0.164969,0.019298,0.497328,0.019625,-0.085954,-0.052527
0.796955,-6.619163,0.113324,-4.820927,-0.792295,-0.035724,-0.330341,-0.210253,-0.124209,-0.164454,0.019299,0.497287,0.019637,-0.085956,-0.052448
0.798868,-6.614861,0.117375,-4.822878,-0.787412,-0.035831,-0.330419,-0.209993,-0.125539,-0.164028,0.019296,0.497132,0.019649,-0.085963,-0.052424
0.800860,-6.610016,0.121980,-4.825219,-0.783164,-0.036225,-0.330385,-0.210076,-0.126988,-0.163645,0.019287,0.496860,0.019663,-0.085972,-0.052429
0.802995,-6.604571,0.127306,-4.828000,-0.779340,-0.036753,-0.330366,-0.210364,-0.128600,-0.163298,0.019274,0.496476,0.019678,-0.085985,-0.052457
0.804893,-6.599622,0.132337,-4.830524,-0.776575,-0.037225,-0.330303,-0.210746,-0.130052,-0.163041,0.019260,0.496080,0.019692,-0.086000,-0.052494
0.806886,-6.594406,0.137993,-4.833236,-0.774067,-0.037666,-0.330263,-0.211201,-0.131632,-0.162817,0.019243,0.495633,0.019706,-0.086017,-0.052539
0.808875,-6.589446,0.143901,-4.836089,-0.771191,-0.037950,-0.330491,-0.211484,-0.133268,-0.162633,0.019224,0.495151,0.019715,-0.086036,-0.052590
0.810864,-6.585094,0.149667,-4.839043,-0.767261,-0.037951,-0.331133,-0.211418,-0.134849,-0.162484,0.019203,0.494624,0.019713,-0.086057,-0.052652
0.812925,-6.580334,0.155655,-4.842202,-0.763771,-0.038295,-0.331384,-0.211624,-0.136451,-0.162352,0.019181,0.494060,0.019703,-0.086080,-0.052722
0.814885,-6.575335,0.161423,-4.845160,-0.761503,-0.038869,-0.331226,-0.212194,-0.137922,-0.162249,0.019158,0.493516,0.019688,-0.086102,-0.052793
0.816967,-6.570064,0.167631,-4.848269,-0.759228,-0.039297,-0.331278,-0.212721,-0.139452,-0.162168,0.019132,0.492950,0.019668,-0.086128,-0.052867
0.818953,-6.565347,0.173571,-4.851307,-0.756479,-0.039471,-0.331615,-0.212981,-0.140878,-0.162113,0.019108,0.492415,0.019645,-0.086154,-0.052938
