time,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
0.500780,-1.585943,0.718111,0.977624,-1.227943,-0.006871,-0.417438,0.062209,-0.000262,0.000040,-0.000109,-0.000099,-0.000110,0.000079,0.000083
0.502806,-1.586059,0.717390,0.979173,-1.228953,-0.007101,-0.417935,0.062231,-0.000262,0.000041,-0.000110,-0.000098,-0.000111,0.000079,0.000083
0.504811,-1.586171,0.716680,0.980697,-1.229956,-0.007328,-0.418422,0.062251,-0.000262,0.000042,-0.000110,-0.000098,-0.000111,0.000080,0.000084
0.506880,-1.586283,0.715950,0.982266,-1.230997,-0.007565,-0.418922,0.062269,-0.000263,0.000043,-0.000110,-0.000098,-0.000111,0.000080,0.000084
0.508811,-1.586386,0.715266,0.983733,-1.231979,-0.007789,-0.419388,0.062284,-0.000263,0.000044,-0.000111,-0.000097,-0.000112,0.000081,0.000084
0.510864,-1.586491,0.714547,0.985278,-1.233023,-0.008026,-0.419877,0.062298,-0.000263,0.000045,-0.000111,-0.000097,-0.000112,0.000081,0.000085
0.512820,-1.586588,0.713863,0.986745,-1.234023,-0.008254,-0.420340,0.062309,-0.000263,0.000046,-0.000111,-0.000097,-0.000112,0.000081,0.000085
0.514857,-1.586686,0.713151,0.988274,-1.235074,-0.008494,-0.420820,0.062319,-0.000263,0.000047,-0.000112,-0.000096,-0.000113,0.000082,0.000085
0.516797,-1.586776,0.712479,0.989715,-1.236073,-0.008722,-0.421272,0.062326,-0.000264,0.000048,-0.000112,-0.000096,-0.000113,0.000082,0.000086
0.518872,-1.586869,0.711763,0.991250,-1.237147,-0.008967,-0.421751,0.062332,-0.000264,0.000049,-0.000112,-0.000096,-0.000113,0.000083,0.000086
0.520857,-1.586955,0.711080,0.992717,-1.238182,-0.009204,-0.422207,0.062337,-0.000264,0.000050,-0.000113,-0.000095,-0.000114,0.000083,0.000087
0.522870,-1.587039,0.710389,0.994200,-1.239237,-0.009445,-0.422666,0.062341,-0.000265,0.000051,-0.000113,-0.000095,-0.000114,0.000083,0.000087
0.524863,-1.587119,0.709705,0.995665,-1.240289,-0.009686,-0.423118,0.062343,-0.000265,0.000052,-0.000113,-0.000095,-0.000114,0.000084,0.000087
0.526797,-1.587194,0.709045,0.997082,-1.241314,-0.009920,-0.423554,0.062343,-0.000265,0.000053,-0.000114,-0.000094,-0.000115,0.000084,0.000088
0.528890,-1.587271,0.708334,0.998605,-1.242426,-0.010175,-0.424020,0.062340,-0.000266,0.000054,-0.000114,-0.000094,-0.000115,0.000085,0.000088
0.530859,-1.587341,0.707668,1.000033,-1.243478,-0.010417,-0.424456,0.062333,-0.000267,0.000055,-0.000114,-0.000094,-0.000115,0.000085,0.000088
0.532855,-1.587408,0.706996,1.001474,-1.244548,-0.010662,-0.424894,0.062324,-0.000267,0.000056,-0.000115,-0.000093,-0.000116,0.000085,0.000089
0.534853,-1.587472,0.706326,1.002911,-1.245624,-0.010909,-0.425328,0.062312,-0.000268,0.000057,-0.000115,-0.000093,-0.000116,0.000086,0.000089
0.536843,-1.587533,0.705661,1.004336,-1.246700,-0.011156,-0.425758,0.062298,-0.000269,0.000057,-0.000115,-0.000093,-0.000117,0.000086,0.000089
0.538858,-1.587592,0.704991,1.005772,-1.247794,-0.011408,-0.426189,0.062282,-0.000269,0.000058,-0.000116,-0.000092,-0.000117,0.000087,0.000090
0.540794,-1.587645,0.704349,1.007148,-1.248851,-0.011651,-0.426600,0.062264,-0.000270,0.000059,-0.000116,-0.000092,-0.000117,0.000087,0.000090
0.542868,-1.587698,0.703664,1.008616,-1.249988,-0.011913,-0.427037,0.062243,-0.000271,0.000060,-0.000116,-0.000091,-0.000118,0.000088,0.000091
0.544861,-1.587747,0.703009,1.010020,-1.251086,-0.012166,-0.427453,0.062220,-0.000272,0.000061,-0.000117,-0.000091,-0.000118,0.000088,0.000091
0.546880,-1.587792,0.702348,1.011437,-1.252202,-0.012423,-0.427871,0.062195,-0.000273,0.000062,-0.000117,-0.000091,-0.000118,0.000088,0.000091
0.548876,-1.587834,0.701697,1.012832,-1.253310,-0.012678,-0.428280,0.062169,-0.000274,0.000063,-0.000117,-0.000090,-0.000119,0.000089,0.000092
0.550861,-1.587873,0.701052,1.014214,-1.254418,-0.012934,-0.428684,0.062140,-0.000274,0.000064,-0.000117,-0.000090,-0.000119,0.000089,0.000092
0.552847,-1.587909,0.700409,1.015591,-1.255530,-0.013191,-0.429085,0.062109,-0.000275,0.000064,-0.000118,-0.000090,-0.000119,0.000090,0.000092
0.554852,-1.587941,0.699763,1.016975,-1.256658,-0.013451,-0.429486,0.062076,-0.000276,0.000065,-0.000118,-0.000089,-0.000120,0.000090,0.000093
0.556849,-1.587971,0.699123,1.018347,-1.257785,-0.013711,-0.429881,0.062041,-0.000277,0.000066,-0.000118,-0.000089,-0.000120,0.000090,0.000093
0.558850,-1.587997,0.698484,1.019718,-1.258920,-0.013974,-0.430275,0.062003,-0.000278,0.000067,-0.000119,-0.000089,-0.000120,0.000091,0.000093
0.560854,-1.588020,0.697844,1.021087,-1.260065,-0.014238,-0.430666,0.061964,-0.000279,0.000068,-0.000119,-0.000089,-0.000121,0.000091,0.000094
0.562874,-1.588040,0.697205,1.022459,-1.261220,-0.014506,-0.431055,0.061921,-0.000281,0.000069,-0.000119,-0.000088,-0.000121,0.000092,0.000094
0.564851,-1.588057,0.696581,1.023795,-1.262354,-0.014768,-0.431433,0.061878,-0.000282,0.000069,-0.000120,-0.000088,-0.000121,0.000092,0.000094
0.566848,-1.588070,0.695956,1.025136,-1.263503,-0.015034,-0.431810,0.061832,-0.000283,0.000070,-0.000120,-0.000088,-0.000122,0.000092,0.000095
0.568871,-1.588082,0.695323,1.026493,-1.264673,-0.015306,-0.432189,0.061784,-0.000284,0.000071,-0.000120,-0.000087,-0.000122,0.000093,0.000095
0.570873,-1.588091,0.694697,1.027835,-1.265841,-0.015577,-0.432563,0.061734,-0.000285,0.000072,-0.000121,-0.000087,-0.000122,0.000093,0.000095
0.572864,-1.588098,0.694081,1.029155,-1.266998,-0.015845,-0.432928,0.061682,-0.000286,0.000073,-0.000121,-0.000087,-0.000123,0.000094,0.000096
0.574871,-1.588104,0.693461,1.030484,-1.268172,-0.016118,-0.433294,0.061627,-0.000287,0.000073,-0.000121,-0.000086,-0.000123,0.000094,0.000096
0.576868,-1.588109,0.692845,1.031806,-1.269349,-0.016392,-0.433655,0.061571,-0.000289,0.000074,-0.000121,-0.000086,-0.000123,0.000094,0.000096
0.578815,-1.588113,0.692248,1.033086,-1.270498,-0.016659,-0.434004,0.061514,-0.000290,0.000075,-0.000122,-0.000086,-0.000123,0.000095,0.000097
0.580868,-1.588116,0.691621,1.034431,-1.271714,-0.016942,-0.434367,0.061452,-0.000292,0.000076,-0.000122,-0.000085,-0.000124,0.000095,0.000097
0.582869,-1.588118,0.691012,1.035736,-1.272903,-0.017220,-0.434718,0.061389,-0.000293,0.000077,-0.000122,-0.000085,-0.000124,0.000095,0.000097
0.584862,-1.588120,0.690408,1.037031,-1.274092,-0.017497,-0.435064,0.061324,-0.000295,0.000077,-0.000123,-0.000085,-0.000124,0.000096,0.000098
0.586859,-1.588121,0.689807,1.038319,-1.275285,-0.017775,-0.435406,0.061258,-0.000296,0.000078,-0.000123,-0.000085,-0.000125,0.000096,0.000098
0.588882,-1.588122,0.689201,1.039620,-1.276499,-0.018059,-0.435749,0.061188,-0.000298,0.000079,-0.000123,-0.000084,-0.000125,0.000097,0.000098
0.590885,-1.588122,0.688601,1.040906,-1.277708,-0.018342,-0.436086,0.061116,-0.000300,0.000080,-0.000123,-0.000084,-0.000125,0.000097,0.000099
0.592866,-1.588122,0.688011,1.042171,-1.278908,-0.018622,-0.436416,0.061044,-0.000302,0.000081,-0.000124,-0.000084,-0.000126,0.000097,0.000099
0.594885,-1.588121,0.687416,1.043447,-1.280128,-0.018907,-0.436746,0.060968,-0.000304,0.000082,-0.000124,-0.000084,-0.000126,0.000098,0.000099
0.596864,-1.588118,0.686834,1.044696,-1.281332,-0.019189,-0.437067,0.060891,-0.000306,0.000083,-0.000124,-0.000083,-0.000126,0.000098,0.000100
0.598862,-1.588111,0.686245,1.045961,-1.282562,-0.019477,-0.437390,0.060811,-0.000308,0.000084,-0.000125,-0.000083,-0.000127,0.000099,0.000100
0.600868,-1.588102,0.685660,1.047218,-1.283794,-0.019765,-0.437709,0.060728,-0.000310,0.000084,-0.000125,-0.000083,-0.000127,0.000099,0.000100
0.602864,-1.588090,0.685082,1.048462,-1.285024,-0.020052,-0.438022,0.060644,-0.000312,0.000085,-0.000125,-0.000083,-0.000127,0.000099,0.000101
0.604874,-1.588075,0.684503,1.049707,-1.286265,-0.020343,-0.438334,0.060558,-0.000314,0.000086,-0.000125,-0.000083,-0.000128,0.000100,0.000101
0.606890,-1.588057,0.683924,1.050953,-1.287517,-0.020636,-0.438643,0.060468,-0.000316,0.000086,-0.000126,-0.000082,-0.000128,0.000100,0.000101
0.608870,-1.588036,0.683357,1.052174,-1.288755,-0.020925,-0.438944,0.060378,-0.000318,0.000087,-0.000126,-0.000082,-0.000128,0.000101,0.000102
0.610862,-1.588012,0.682792,1.053391,-1.289998,-0.021216,-0.439242,0.060286,-0.000320,0.000087,-0.000126,-0.000082,-0.000128,0.000101,0.000102
0.612899,-1.587983,0.682218,1.054629,-1.291273,-0.021515,-0.439543,0.060189,-0.000322,0.000088,-0.000126,-0.000082,-0.000129,0.000101,0.000102
0.614881,-1.587953,0.681660,1.055832,-1.292522,-0.021807,-0.439833,0.060092,-0.000323,0.000088,-0.000127,-0.000082,-0.000129,0.000102,0.000103
0.616803,-1.587920,0.681122,1.056993,-1.293737,-0.022092,-0.440111,0.059997,-0.000325,0.000088,-0.000127,-0.000082,-0.000129,0.000102,0.000103
0.618903,-1.587881,0.680537,1.058255,-1.295068,-0.022404,-0.440411,0.059890,-0.000327,0.000088,-0.000127,-0.000082,-0.000130,0.000102,0.000103
0.620836,-1.587841,0.680001,1.059413,-1.296298,-0.022693,-0.440683,0.059790,-0.000328,0.000089,-0.000127,-0.000082,-0.000130,0.000103,0.000103
0.622815,-1.587798,0.679454,1.060596,-1.297566,-0.022990,-0.440959,0.059684,-0.000330,0.000089,-0.000128,-0.000081,-0.000130,0.000103,0.000104
0.624793,-1.587751,0.678909,1.061775,-1.298839,-0.023289,-0.441232,0.059577,-0.000331,0.000089,-0.000128,-0.000081,-0.000131,0.000104,0.000104
0.626862,-1.587699,0.678344,1.062997,-1.300170,-0.023601,-0.441513,0.059463,-0.000332,0.000089,-0.000128,-0.000081,-0.000131,0.000104,0.000104
0.628867,-1.587645,0.677800,1.064176,-1.301463,-0.023904,-0.441781,0.059350,-0.000333,0.000090,-0.000129,-0.000081,-0.000131,0.000104,0.000105
0.630873,-1.587588,0.677258,1.065349,-1.302761,-0.024209,-0.442046,0.059235,-0.000335,0.000090,-0.000129,-0.000081,-0.000131,0.000105,0.000105
0.632867,-1.587527,0.676723,1.066510,-1.304056,-0.024513,-0.442305,0.059118,-0.000336,0.000090,-0.000129,-0.000081,-0.000132,0.000105,0.000105
0.634856,-1.587464,0.676191,1.067662,-1.305350,-0.024818,-0.442560,0.059000,-0.000337,0.000090,-0.000129,-0.000081,-0.000132,0.000105,0.000105
0.636876,-1.587396,0.675655,1.068827,-1.306668,-0.025128,-0.442815,0.058877,-0.000338,0.000090,-0.000130,-0.000081,-0.000132,0.000106,0.000106
0.638830,-1.587328,0.675140,1.069946,-1.307945,-0.025428,-0.443058,0.058757,-0.000338,0.000090,-0.000130,-0.000081,-0.000133,0.000106,0.000106
0.640830,-1.587254,0.674615,1.071088,-1.309258,-0.025737,-0.443303,0.058632,-0.000339,0.000090,-0.000130,-0.000081,-0.000133,0.000106,0.000106
0.642896,-1.587174,0.674075,1.072264,-1.310621,-0.026058,-0.443553,0.058500,-0.000340,0.000090,-0.000130,-0.000081,-0.000133,0.000107,0.000107
0.644843,-1.587096,0.673570,1.073364,-1.311906,-0.026360,-0.443785,0.058374,-0.000341,0.000090,-0.000131,-0.000081,-0.000133,0.000107,0.000107
0.646841,-1.587012,0.673056,1.074484,-1.313225,-0.026671,-0.444018,0.058242,-0.000341,0.000091,-0.000131,-0.000081,-0.000134,0.000107,0.000107
0.648855,-1.586925,0.672542,1.075608,-1.314557,-0.026985,-0.444249,0.058108,-0.000342,0.000091,-0.000131,-0.000082,-0.000134,0.000108,0.000108
0.650939,-1.586831,0.672011,1.076768,-1.315943,-0.027312,-0.444485,0.057966,-0.000343,0.000091,-0.000131,-0.000082,-0.000134,0.000108,0.000108
0.652839,-1.586741,0.671526,1.077828,-1.317220,-0.027613,-0.444699,0.057834,-0.000343,0.000091,-0.000132,-0.000082,-0.000135,0.000109,0.000108
0.654865,-1.586643,0.671014,1.078949,-1.318581,-0.027934,-0.444922,0.057691,-0.000344,0.000091,-0.000132,-0.000082,-0.000135,0.000109,0.000108
0.656898,-1.586541,0.670505,1.080066,-1.319948,-0.028257,-0.445141,0.057546,-0.000345,0.000091,-0.000132,-0.000083,-0.000135,0.000109,0.000109
0.658935,-1.586435,0.669996,1.081184,-1.321326,-0.028582,-0.445358,0.057398,-0.000345,0.000091,-0.000132,-0.000083,-0.000135,0.000110,0.000109
0.660828,-1.586333,0.669526,1.082218,-1.322609,-0.028885,-0.445556,0.057258,-0.000346,0.000091,-0.000133,-0.000083,-0.000136,0.000110,0.000109
0.662938,-1.586217,0.669005,1.083364,-1.324044,-0.029224,-0.445773,0.057100,-0.000346,0.000091,-0.000133,-0.000084,-0.000136,0.000110,0.000110
0.664857,-1.586107,0.668534,1.084403,-1.325355,-0.029534,-0.445966,0.056954,-0.000347,0.000091,-0.000133,-0.000084,-0.000136,0.000111,0.000110
0.666893,-1.585988,0.668038,1.085497,-1.326745,-0.029862,-0.446168,0.056797,-0.000348,0.000091,-0.000133,-0.000085,-0.000137,0.000111,0.000110
0.668891,-1.585868,0.667556,1.086564,-1.328110,-0.030185,-0.446361,0.056642,-0.000349,0.000091,-0.000134,-0.000085,-0.000137,0.000111,0.000111
0.671033,-1.585736,0.667045,1.087695,-1.329570,-0.030531,-0.446563,0.056473,-0.000349,0.000091,-0.000134,-0.000086,-0.000137,0.000112,0.000111
0.672934,-1.585616,0.666591,1.088700,-1.330878,-0.030840,-0.446741,0.056321,-0.000350,0.000091,-0.000134,-0.000086,-0.000137,0.000112,0.000111
0.674875,-1.585488,0.666127,1.089733,-1.332230,-0.031160,-0.446920,0.056161,-0.000351,0.000091,-0.000134,-0.000086,-0.000138,0.000112,0.000111
0.676944,-1.585350,0.665638,1.090820,-1.333665,-0.031500,-0.447105,0.055991,-0.000352,0.000091,-0.000135,-0.000087,-0.000138,0.000113,0.000112
0.678949,-1.585213,0.665169,1.091866,-1.335056,-0.031830,-0.447281,0.055823,-0.000353,0.000091,-0.000135,-0.000087,-0.000138,0.000113,0.000112
0.680849,-1.585080,0.664727,1.092851,-1.336377,-0.032143,-0.447444,0.055663,-0.000354,0.000091,-0.000135,-0.000088,-0.000138,0.000113,0.000112
0.682980,-1.584928,0.664237,1.093948,-1.337858,-0.032494,-0.447623,0.055481,-0.000355,0.000091,-0.000135,-0.000088,-0.000139,0.000114,0.000113
0.684954,-1.584783,0.663783,1.094965,-1.339241,-0.032822,-0.447785,0.055309,-0.000356,0.000091,-0.000136,-0.000089,-0.000139,0.000114,0.000113
0.686881,-1.584638,0.663343,1.095951,-1.340593,-0.033143,-0.447940,0.055140,-0.000357,0.000091,-0.000136,-0.000089,-0.000139,0.000114,0.000113
0.688948,-1.584480,0.662876,1.097001,-1.342042,-0.033487,-0.448101,0.054956,-0.000358,0.000091,-0.000136,-0.000090,-0.000140,0.000115,0.000113
0.690877,-1.584329,0.662441,1.097982,-1.343407,-0.033811,-0.448250,0.054782,-0.000360,0.000091,-0.000136,-0.000090,-0.000140,0.000115,0.000114
0.692933,-1.584164,0.661979,1.099024,-1.344868,-0.034158,-0.448404,0.054593,-0.000361,0.000091,-0.000137,-0.000091,-0.000140,0.000115,0.000114
0.694959,-1.583999,0.661532,1.100036,-1.346296,-0.034497,-0.448551,0.054407,-0.000362,0.000091,-0.000137,-0.000091,-0.000140,0.000116,0.000114
0.696963,-1.583834,0.661094,1.101027,-1.347707,-0.034832,-0.448692,0.054222,-0.000364,0.000091,-0.000137,-0.000092,-0.000141,0.000116,0.000115
0.698954,-1.583665,0.660659,1.102017,-1.349125,-0.035169,-0.448830,0.054034,-0.000365,0.000091,-0.000137,-0.000092,-0.000141,0.000116,0.000115
0.700931,-1.583493,0.660226,1.103002,-1.350547,-0.035508,-0.448964,0.053843,-0.000367,0.000091,-0.000137,-0.000093,-0.000141,0.000117,0.000115
0.702936,-1.583317,0.659794,1.103988,-1.351981,-0.035849,-0.449095,0.053649,-0.000368,0.000091,-0.000138,-0.000093,-0.000141,0.000117,0.000115
0.704963,-1.583135,0.659361,1.104977,-1.353431,-0.036194,-0.449223,0.053452,-0.000370,0.000091,-0.000138,-0.000094,-0.000142,0.000117,0.000116
0.706862,-1.582961,0.658955,1.105907,-1.354804,-0.036521,-0.449341,0.053263,-0.000371,0.000091,-0.000138,-0.000094,-0.000142,0.000118,0.000116
0.708879,-1.582772,0.658526,1.106892,-1.356267,-0.036870,-0.449462,0.053060,-0.000373,0.000091,-0.000138,-0.000095,-0.000142,0.000118,0.000116
0.710955,-1.582576,0.658091,1.107892,-1.357765,-0.037227,-0.449582,0.052850,-0.000375,0.000091,-0.000138,-0.000096,-0.000142,0.000118,0.000116
0.712965,-1.582383,0.657673,1.108856,-1.359220,-0.037574,-0.449695,0.052645,-0.000377,0.000091,-0.000139,-0.000096,-0.000143,0.000119,0.000117
0.714988,-1.582185,0.657256,1.109821,-1.360686,-0.037923,-0.449804,0.052436,-0.000378,0.000091,-0.000139,-0.000097,-0.000143,0.000119,0.000117
0.716944,-1.581990,0.656856,1.110749,-1.362108,-0.038263,-0.449906,0.052232,-0.000380,0.000091,-0.000139,-0.000098,-0.000143,0.000119,0.000117
0.718885,-1.581794,0.656462,1.111665,-1.363520,-0.038600,-0.450003,0.052028,-0.000382,0.000091,-0.000139,-0.000098,-0.000143,0.000120,0.000117
0.720953,-1.581581,0.656043,1.112640,-1.365035,-0.038962,-0.450104,0.051807,-0.000384,0.000091,-0.000139,-0.000099,-0.000143,0.000120,0.000118
0.722880,-1.581379,0.655656,1.113545,-1.366450,-0.039300,-0.450194,0.051599,-0.000386,0.000091,-0.000139,-0.000100,-0.000144,0.000120,0.000118
0.724904,-1.581164,0.655253,1.114488,-1.367937,-0.039655,-0.450284,0.051378,-0.000388,0.000091,-0.000139,-0.000100,-0.000144,0.000121,0.000118
0.726859,-1.580953,0.654867,1.115395,-1.369376,-0.039999,-0.450368,0.051163,-0.000390,0.000091,-0.000140,-0.000101,-0.000144,0.000121,0.000118
0.728925,-1.580727,0.654463,1.116346,-1.370898,-0.040363,-0.450453,0.050934,-0.000392,0.000091,-0.000140,-0.000102,-0.000144,0.000121,0.000119
0.731136,-1.580481,0.654035,1.117360,-1.372530,-0.040754,-0.450538,0.050686,-0.000394,0.000092,-0.000140,-0.000103,-0.000145,0.000122,0.000119
0.732994,-1.580273,0.653679,1.118203,-1.373899,-0.041082,-0.450607,0.050477,-0.000396,0.000092,-0.000140,-0.000103,-0.000145,0.000122,0.000119
0.734993,-1.580045,0.653298,1.119108,-1.375377,-0.041436,-0.450677,0.050249,-0.000398,0.000092,-0.000140,-0.000104,-0.000145,0.000122,0.000119
0.736962,-1.579817,0.652926,1.119994,-1.376836,-0.041786,-0.450742,0.050022,-0.000400,0.000092,-0.000140,-0.000105,-0.000145,0.000123,0.000120
0.738895,-1.579589,0.652563,1.120863,-1.378276,-0.042132,-0.450803,0.049797,-0.000402,0.000092,-0.000139,-0.000105,-0.000145,0.000123,0.000120
0.740941,-1.579344,0.652179,1.121783,-1.379811,-0.042500,-0.450863,0.049555,-0.000404,0.000092,-0.000139,-0.000106,-0.000146,0.000123,0.000120
0.742956,-1.579101,0.651809,1.122675,-1.381312,-0.042860,-0.450918,0.049317,-0.000406,0.000092,-0.000138,-0.000107,-0.000146,0.000124,0.000120
0.744952,-1.578857,0.651444,1.123555,-1.382801,-0.043218,-0.450969,0.049079,-0.000408,0.000092,-0.000137,-0.000108,-0.000146,0.000124,0.000120
0.746948,-1.578610,0.651082,1.124433,-1.384298,-0.043577,-0.451017,0.048838,-0.000410,0.000092,-0.000137,-0.000109,-0.000146,0.000124,0.000121
0.748969,-1.578355,0.650718,1.125317,-1.385816,-0.043942,-0.451061,0.048592,-0.000412,0.000092,-0.000136,-0.000109,-0.000146,0.000125,0.000121
0.750972,-1.578098,0.650358,1.126195,-1.387334,-0.044308,-0.451101,0.048343,-0.000414,0.000092,-0.000135,-0.000110,-0.000147,0.000125,0.000121
0.752849,-1.577856,0.650025,1.127010,-1.388753,-0.044649,-0.451135,0.048110,-0.000416,0.000092,-0.000134,-0.000111,-0.000147,0.000125,0.000121
0.754946,-1.577584,0.649661,1.127907,-1.390324,-0.045028,-0.451168,0.047850,-0.000419,0.000092,-0.000133,-0.000112,-0.000147,0.000126,0.000121
0.757159,-1.577440,0.649469,1.128378,-1.391154,-0.045227,-0.451185,0.047712,-0.000420,0.000092,-0.000133,-0.000112,-0.000147,0.000126,0.000121
0.758893,-1.577316,0.649310,1.128771,-1.391853,-0.045396,-0.451196,0.047594,-0.000421,0.000092,-0.000132,-0.000112,-0.000147,0.000126,0.000121
0.761110,-1.577171,0.649123,1.129233,-1.392674,-0.045595,-0.451210,0.047456,-0.000422,0.000092,-0.000132,-0.000113,-0.000147,0.000126,0.000122
0.762862,-1.577047,0.648968,1.129616,-1.393362,-0.045763,-0.451219,0.047339,-0.000423,0.000092,-0.000131,-0.000113,-0.000147,0.000126,0.000122
0.765107,-1.576896,0.648779,1.130084,-1.394202,-0.045967,-0.451231,0.047195,-0.000425,0.000092,-0.000131,-0.000114,-0.000147,0.000126,0.000122
0.766854,-1.576772,0.648629,1.130457,-1.394881,-0.046133,-0.451238,0.047078,-0.000426,0.000092,-0.000131,-0.000114,-0.000147,0.000126,0.000122
0.769111,-1.576614,0.648438,1.130930,-1.395742,-0.046343,-0.451248,0.046929,-0.000428,0.000092,-0.000130,-0.000114,-0.000147,0.000127,0.000122
0.770826,-1.576487,0.648290,1.131298,-1.396419,-0.046509,-0.451254,0.046811,-0.000429,0.000092,-0.000130,-0.000115,-0.000147,0.000127,0.000122
0.772941,-1.576197,0.647957,1.132130,-1.397958,-0.046886,-0.451267,0.046541,-0.000432,0.000092,-0.000129,-0.000115,-0.000147,0.000127,0.000122
0.774884,-1.575899,0.647624,1.132967,-1.399520,-0.047267,-0.451277,0.046265,-0.000436,0.000091,-0.000128,-0.000116,-0.000147,0.000127,0.000122
0.776910,-1.575590,0.647288,1.133815,-1.401118,-0.047657,-0.451286,0.045980,-0.000440,0.000091,-0.000127,-0.000117,-0.000147,0.000128,0.000122
0.778865,-1.575289,0.646968,1.134628,-1.402660,-0.048032,-0.451292,0.045704,-0.000444,0.000091,-0.000126,-0.000118,-0.000147,0.000128,0.000122
0.780843,-1.574982,0.646651,1.135442,-1.404215,-0.048410,-0.451297,0.045424,-0.000448,0.000091,-0.000125,-0.000119,-0.000147,0.000128,0.000122
0.782906,-1.574658,0.646322,1.136288,-1.405845,-0.048806,-0.451300,0.045128,-0.000452,0.000091,-0.000124,-0.000121,-0.000146,0.000128,0.000122
0.784931,-1.574337,0.646004,1.137115,-1.407447,-0.049196,-0.451302,0.044836,-0.000456,0.000091,-0.000124,-0.000122,-0.000145,0.000129,0.000122
0.786896,-1.574022,0.645699,1.137912,-1.409003,-0.049574,-0.451302,0.044550,-0.000459,0.000091,-0.000123,-0.000123,-0.000144,0.000129,0.000121
0.789116,-1.573664,0.645360,1.138802,-1.410754,-0.050000,-0.451301,0.044226,-0.000464,0.000091,-0.000122,-0.000125,-0.000143,0.000129,0.000120
0.790875,-1.573376,0.645093,1.139509,-1.412153,-0.050340,-0.451298,0.043966,-0.000467,0.000091,-0.000121,-0.000126,-0.000142,0.000130,0.000119
0.792849,-1.573048,0.644794,1.140303,-1.413734,-0.050725,-0.451291,0.043671,-0.000470,0.000091,-0.000120,-0.000127,-0.000141,0.000130,0.000118
0.794978,-1.572694,0.644479,1.141146,-1.415425,-0.051137,-0.451280,0.043353,-0.000474,0.000091,-0.000120,-0.000129,-0.000140,0.000130,0.000117
0.796955,-1.572362,0.644190,1.141925,-1.417000,-0.051521,-0.451265,0.043055,-0.000477,0.000091,-0.000119,-0.000130,-0.000140,0.000130,0.000116
0.798868,-1.572036,0.643911,1.142678,-1.418531,-0.051894,-0.451246,0.042763,-0.000480,0.000091,-0.000118,-0.000132,-0.000139,0.000131,0.000115
0.800860,-1.571694,0.643625,1.143457,-1.420126,-0.052283,-0.451223,0.042458,-0.000483,0.000091,-0.000117,-0.000133,-0.000138,0.000131,0.000114
0.802995,-1.571324,0.643321,1.144289,-1.421839,-0.052702,-0.451194,0.042128,-0.000486,0.000091,-0.000116,-0.000134,-0.000137,0.000131,0.000113
0.804893,-1.570994,0.643055,1.145018,-1.423353,-0.053071,-0.451164,0.041835,-0.000489,0.000091,-0.000116,-0.000135,-0.000136,0.000132,0.000112
0.806886,-1.570644,0.642780,1.145781,-1.424946,-0.053461,-0.451129,0.041524,-0.000491,0.000091,-0.000115,-0.000136,-0.000135,0.000132,0.000111
0.808875,-1.570287,0.642504,1.146547,-1.426557,-0.053855,-0.451089,0.041209,-0.000493,0.000091,-0.000114,-0.000137,-0.000134,0.000132,0.000110
0.810864,-1.569929,0.642234,1.147305,-1.428160,-0.054247,-0.451045,0.040893,-0.000495,0.000091,-0.000113,-0.000138,-0.000134,0.000133,0.000110
0.812925,-1.569555,0.641957,1.148085,-1.429822,-0.054654,-0.450996,0.040564,-0.000497,0.000091,-0.000113,-0.000139,-0.000133,0.000133,0.000109
0.814885,-1.569197,0.641697,1.148822,-1.431401,-0.055042,-0.450945,0.040249,-0.000499,0.000091,-0.000112,-0.000140,-0.000132,0.000133,0.000108
0.816967,-1.568815,0.641425,1.149597,-1.433075,-0.055452,-0.450886,0.039914,-0.000501,0.000091,-0.000111,-0.000141,-0.000131,0.000133,0.000107
0.818953,-1.568446,0.641169,1.150335,-1.434677,-0.055845,-0.450826,0.039591,-0.000502,0.000091,-0.000110,-0.000142,-0.000130,0.000134,0.000106
0.820980,-1.568068,0.640911,1.151079,-1.436304,-0.056245,-0.450761,0.039261,-0.000504,0.000091,-0.000109,-0.000143,-0.000129,0.000134,0.000105
0.822969,-1.567692,0.640661,1.151810,-1.437912,-0.056641,-0.450692,0.038933,-0.000505,0.000091,-0.000109,-0.000143,-0.000129,0.000134,0.000104
0.824943,-1.567311,0.640412,1.152541,-1.439529,-0.057039,-0.450619,0.038601,-0.000506,0.000091,-0.000108,-0.000144,-0.000128,0.000135,0.000104
0.826942,-1.566926,0.640166,1.153268,-1.441150,-0.057438,-0.450542,0.038267,-0.000507,0.000091,-0.000107,-0.000145,-0.000127,0.000135,0.000103
0.828960,-1.566535,0.639921,1.153998,-1.442787,-0.057841,-0.450460,0.037928,-0.000508,0.000091,-0.000106,-0.000145,-0.000126,0.000135,0.000102
0.830876,-1.566161,0.639693,1.154685,-1.444338,-0.058224,-0.450378,0.037605,-0.000509,0.000091,-0.000106,-0.000146,-0.000125,0.000135,0.000101
0.832962,-1.565751,0.639447,1.155429,-1.446029,-0.058641,-0.450284,0.037251,-0.000509,0.000091,-0.000105,-0.000146,-0.000125,0.000136,0.000100
0.834880,-1.565369,0.639224,1.156113,-1.447592,-0.059027,-0.450194,0.036922,-0.000510,0.000091,-0.000104,-0.000147,-0.000124,0.000136,0.000100
