time,j0,j1,j2,j3,j4,j5,j6,j7,j8,j9,j10,j11,j12,j13
2.118967,-0.360102,-0.396914,-0.640686,0.212590,0.087557,-1.304300,0.371117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.120988,-0.361839,-0.403892,-0.644261,0.211293,0.087234,-1.303715,0.370421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.122951,-0.363500,-0.410574,-0.647716,0.210054,0.086921,-1.303092,0.369750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.124945,-0.365189,-0.417374,-0.651264,0.208795,0.086601,-1.302394,0.369062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.126968,-0.366877,-0.424181,-0.654848,0.207539,0.086276,-1.301632,0.368368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.128947,-0.368527,-0.430845,-0.658390,0.206310,0.085956,-1.300824,0.367683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.130949,-0.370185,-0.437542,-0.661983,0.205078,0.085631,-1.299949,0.366989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.132952,-0.371842,-0.444244,-0.665612,0.203847,0.085304,-1.299011,0.366288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.134941,-0.373479,-0.450867,-0.669232,0.202633,0.084976,-1.298021,0.365591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.136947,-0.375116,-0.457501,-0.672893,0.201418,0.084646,-1.296968,0.364888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.138976,-0.376758,-0.464158,-0.676602,0.200202,0.084311,-1.295848,0.364177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.140940,-0.378367,-0.470689,-0.680276,0.199011,0.083980,-1.294688,0.363473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.142949,-0.379980,-0.477237,-0.683994,0.197818,0.083645,-1.293464,0.362762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.144947,-0.381583,-0.483756,-0.687732,0.196632,0.083308,-1.292184,0.362050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.146932,-0.383173,-0.490223,-0.691476,0.195458,0.082970,-1.290853,0.361337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.148965,-0.384774,-0.496741,-0.695288,0.194276,0.082627,-1.289450,0.360614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.150930,-0.386337,-0.503104,-0.699046,0.193123,0.082289,-1.288020,0.359901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.152940,-0.387915,-0.509531,-0.702878,0.191960,0.081944,-1.286515,0.359178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.154959,-0.389483,-0.515921,-0.706728,0.190805,0.081598,-1.284958,0.358453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.156934,-0.391030,-0.522232,-0.710567,0.189665,0.081253,-1.283360,0.357730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.158931,-0.392577,-0.528543,-0.714445,0.188527,0.080905,-1.281702,0.357003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.160956,-0.394129,-0.534880,-0.718380,0.187385,0.080552,-1.279977,0.356268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.162976,-0.395668,-0.541160,-0.722319,0.186253,0.080198,-1.278206,0.355533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.164963,-0.397183,-0.547347,-0.726240,0.185140,0.079846,-1.276402,0.354804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.166968,-0.398707,-0.553570,-0.730224,0.184022,0.079489,-1.274529,0.354066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.168946,-0.400195,-0.559656,-0.734161,0.182928,0.079137,-1.272637,0.353338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.170932,-0.401689,-0.565756,-0.738148,0.181833,0.078780,-1.270684,0.352604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.172949,-0.403189,-0.571887,-0.742197,0.180732,0.078418,-1.268660,0.351859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.174925,-0.404699,-0.578062,-0.746319,0.179624,0.078049,-1.266561,0.351104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.176945,-0.406142,-0.583957,-0.750296,0.178566,0.077695,-1.264499,0.350379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.178946,-0.407602,-0.589921,-0.754362,0.177497,0.077332,-1.262356,0.349640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.180955,-0.409068,-0.595913,-0.758490,0.176423,0.076964,-1.260143,0.348891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.182958,-0.410510,-0.601804,-0.762594,0.175367,0.076597,-1.257910,0.348149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.184947,-0.411956,-0.607713,-0.766755,0.174307,0.076228,-1.255611,0.347400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.186996,-0.413408,-0.613639,-0.770973,0.173244,0.075852,-1.253245,0.346643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.188956,-0.414813,-0.619376,-0.775102,0.172215,0.075485,-1.250899,0.345905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.190960,-0.416224,-0.625134,-0.779292,0.171183,0.075113,-1.248486,0.345159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.192938,-0.417632,-0.630879,-0.783518,0.170152,0.074737,-1.246020,0.344409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.194935,-0.419030,-0.636579,-0.787759,0.169130,0.074361,-1.243516,0.343659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.196949,-0.420424,-0.642259,-0.792032,0.168110,0.073982,-1.240963,0.342906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.198942,-0.421801,-0.647866,-0.796297,0.167102,0.073605,-1.238385,0.342158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.200946,-0.423179,-0.653477,-0.800614,0.166094,0.073223,-1.235746,0.341404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.202945,-0.424545,-0.659036,-0.804940,0.165094,0.072840,-1.233077,0.340651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.204970,-0.425913,-0.664597,-0.809318,0.164093,0.072453,-1.230346,0.339891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.206992,-0.427280,-0.670146,-0.813738,0.163093,0.072063,-1.227562,0.339128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.209034,-0.428613,-0.675558,-0.818097,0.162117,0.071678,-1.224790,0.338379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.210960,-0.429937,-0.680927,-0.822473,0.161148,0.071292,-1.221983,0.337629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.212951,-0.431260,-0.686287,-0.826894,0.160179,0.070903,-1.219124,0.336875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.214933,-0.432567,-0.691576,-0.831306,0.159222,0.070514,-1.216247,0.336126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.216941,-0.433878,-0.696874,-0.835778,0.158262,0.070120,-1.213307,0.335369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.218939,-0.435176,-0.702118,-0.840258,0.157311,0.069727,-1.210338,0.334615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.220958,-0.436477,-0.707363,-0.844795,0.156358,0.069329,-1.207311,0.333854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.222952,-0.437758,-0.712526,-0.849312,0.155418,0.068933,-1.204275,0.333099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.224999,-0.439060,-0.717764,-0.853953,0.154463,0.068525,-1.201135,0.332328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.226951,-0.440301,-0.722751,-0.858425,0.153553,0.068134,-1.198089,0.331588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.228943,-0.441558,-0.727793,-0.863002,0.152630,0.067733,-1.194953,0.330834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.230947,-0.442812,-0.732817,-0.867620,0.151709,0.067329,-1.191769,0.330076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.232963,-0.444058,-0.737800,-0.872256,0.150794,0.066924,-1.188555,0.329320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.234956,-0.445289,-0.742718,-0.876889,0.149888,0.066520,-1.185325,0.328568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.236941,-0.446512,-0.747598,-0.881546,0.148988,0.066114,-1.182062,0.327814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.238998,-0.447753,-0.752532,-0.886315,0.148075,0.065698,-1.178702,0.327046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.240976,-0.448948,-0.757281,-0.890962,0.147195,0.065293,-1.175412,0.326302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.242951,-0.450147,-0.762036,-0.895675,0.146311,0.064883,-1.172061,0.325551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.244963,-0.451341,-0.766763,-0.900422,0.145431,0.064470,-1.168671,0.324797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.246943,-0.452521,-0.771424,-0.905163,0.144560,0.064058,-1.165270,0.324048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.248958,-0.453698,-0.776063,-0.909944,0.143690,0.063643,-1.161827,0.323297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.250942,-0.454865,-0.780655,-0.914738,0.142827,0.063227,-1.158361,0.322547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.252947,-0.456030,-0.785225,-0.919573,0.141966,0.062808,-1.154853,0.321795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.254951,-0.457186,-0.789750,-0.924426,0.141110,0.062387,-1.151319,0.321042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.256948,-0.458328,-0.794213,-0.929274,0.140263,0.061968,-1.147777,0.320296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.258946,-0.459456,-0.798606,-0.934113,0.139426,0.061549,-1.144230,0.319553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.260970,-0.460597,-0.803043,-0.939067,0.138579,0.061121,-1.140589,0.318798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.262999,-0.461729,-0.807434,-0.944037,0.137736,0.060692,-1.136923,0.318043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.264949,-0.462820,-0.811649,-0.948874,0.136925,0.060274,-1.133348,0.317313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.266956,-0.463917,-0.815882,-0.953798,0.136107,0.059850,-1.129698,0.316572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.268946,-0.465016,-0.820106,-0.958782,0.135287,0.059419,-1.125995,0.315827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.270948,-0.466106,-0.824284,-0.963780,0.134473,0.058989,-1.122274,0.315084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.272933,-0.467179,-0.828387,-0.968758,0.133671,0.058561,-1.118558,0.314347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.274957,-0.468249,-0.832464,-0.973776,0.132870,0.058130,-1.114806,0.313609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.276894,-0.469316,-0.836514,-0.978833,0.132069,0.057695,-1.111017,0.312868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.278956,-0.470374,-0.840520,-0.983908,0.131275,0.057258,-1.107208,0.312129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.280959,-0.471417,-0.844454,-0.988963,0.130491,0.056825,-1.103407,0.311396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.282970,-0.472462,-0.848384,-0.994089,0.129704,0.056385,-1.099547,0.310658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.284949,-0.473487,-0.852225,-0.999172,0.128930,0.055949,-1.095713,0.309928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.286956,-0.474511,-0.856043,-1.004302,0.128158,0.055509,-1.091840,0.309197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.288947,-0.475526,-0.859817,-1.009450,0.127389,0.055068,-1.087949,0.308466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.290942,-0.476529,-0.863531,-1.014590,0.126630,0.054628,-1.084058,0.307741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.292936,-0.477525,-0.867206,-1.019756,0.125873,0.054186,-1.080144,0.307017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.294949,-0.478518,-0.870858,-1.024969,0.125118,0.053740,-1.076191,0.306289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.296946,-0.479500,-0.874449,-1.030175,0.124370,0.053295,-1.072239,0.305566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.298960,-0.480477,-0.878009,-1.035415,0.123624,0.052847,-1.068259,0.304843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.301002,-0.481454,-0.881549,-1.040711,0.122878,0.052395,-1.064233,0.304116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.302952,-0.482404,-0.884979,-1.045924,0.122150,0.051950,-1.060269,0.303403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.304943,-0.483348,-0.888372,-1.051160,0.121426,0.051503,-1.056284,0.302692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.306956,-0.484296,-0.891765,-1.056485,0.120696,0.051049,-1.052232,0.301973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.308966,-0.485234,-0.895102,-1.061807,0.119973,0.050596,-1.048179,0.301259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.310961,-0.486158,-0.898375,-1.067112,0.119260,0.050143,-1.044138,0.300550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.312951,-0.487077,-0.901610,-1.072444,0.118548,0.049689,-1.040076,0.299841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.314955,-0.487985,-0.904793,-1.077778,0.117844,0.049234,-1.036012,0.299137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.316963,-0.488891,-0.907952,-1.083161,0.117140,0.048777,-1.031911,0.298429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.318961,-0.489783,-0.911041,-1.088516,0.116445,0.048321,-1.027831,0.297730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.320955,-0.490671,-0.914103,-1.093915,0.115751,0.047861,-1.023717,0.297028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.322970,-0.491557,-0.917139,-1.099364,0.115057,0.047398,-1.019568,0.296325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.324951,-0.492422,-0.920082,-1.104738,0.114379,0.046941,-1.015475,0.295634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.326986,-0.493305,-0.923069,-1.110289,0.113684,0.046468,-1.011249,0.294926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.328958,-0.494143,-0.925891,-1.115627,0.113022,0.046014,-1.007187,0.294248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.330946,-0.494990,-0.928720,-1.121076,0.112353,0.045551,-1.003041,0.293560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.332894,-0.495833,-0.931517,-1.126564,0.111683,0.045084,-0.998867,0.292870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.334967,-0.496666,-0.934262,-1.132046,0.111021,0.044619,-0.994700,0.292186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.336952,-0.497493,-0.936969,-1.137556,0.110361,0.044150,-0.990514,0.291502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.338996,-0.498327,-0.939676,-1.143172,0.109695,0.043673,-0.986249,0.290809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.340992,-0.499136,-0.942284,-1.148689,0.109046,0.043203,-0.982063,0.290131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.342956,-0.499925,-0.944811,-1.154134,0.108410,0.042741,-0.977934,0.289468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.344934,-0.500716,-0.947322,-1.159651,0.107772,0.042272,-0.973754,0.288798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.346955,-0.501508,-0.949816,-1.165241,0.107131,0.041797,-0.969520,0.288124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.348952,-0.502287,-0.952251,-1.170805,0.106498,0.041323,-0.965309,0.287457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.350948,-0.503059,-0.954639,-1.176377,0.105870,0.040849,-0.961097,0.286792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.352957,-0.503824,-0.956990,-1.181973,0.105244,0.040374,-0.956870,0.286128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.354953,-0.504580,-0.959289,-1.187561,0.104624,0.039898,-0.952652,0.285470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.356963,-0.505333,-0.961559,-1.193196,0.104004,0.039419,-0.948402,0.284809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.358969,-0.506078,-0.963785,-1.198838,0.103389,0.038938,-0.944152,0.284152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.360947,-0.506810,-0.965947,-1.204440,0.102782,0.038460,-0.939936,0.283503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.362959,-0.507544,-0.968094,-1.210127,0.102171,0.037976,-0.935660,0.282848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.364950,-0.508259,-0.970168,-1.215740,0.101574,0.037498,-0.931443,0.282205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.366962,-0.508972,-0.972211,-1.221397,0.100976,0.037015,-0.927198,0.281561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.368943,-0.509673,-0.974199,-1.227029,0.100386,0.036534,-0.922976,0.280924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
