time,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
0.500780,-0.059168,-0.357354,0.767895,-0.496342,-0.112593,-0.247194,0.011980,-0.000057,0.000506,-0.000166,0.000166,-0.000179,0.000211,0.000185
0.502806,-0.057566,-0.356079,0.764996,-0.498893,-0.113266,-0.245448,0.010923,-0.000060,0.000503,-0.000165,0.000165,-0.000179,0.000211,0.000185
0.504811,-0.055982,-0.354819,0.762134,-0.501412,-0.113931,-0.243721,0.009877,-0.000062,0.000500,-0.000165,0.000164,-0.000178,0.000211,0.000184
0.506880,-0.054344,-0.353518,0.759178,-0.504015,-0.114619,-0.241934,0.008794,-0.000064,0.000497,-0.000164,0.000163,-0.000178,0.000210,0.000184
0.508811,-0.052806,-0.352290,0.756401,-0.506453,-0.115260,-0.240255,0.007776,-0.000068,0.000494,-0.000164,0.000162,-0.000177,0.000210,0.000183
0.510864,-0.051184,-0.350983,0.753461,-0.509011,-0.115926,-0.238479,0.006704,-0.000076,0.000491,-0.000163,0.000162,-0.000177,0.000209,0.000183
0.512820,-0.049637,-0.349731,0.750659,-0.511452,-0.116566,-0.236785,0.005679,-0.000087,0.000488,-0.000163,0.000163,-0.000176,0.000209,0.000183
0.514857,-0.048019,-0.348422,0.747731,-0.514003,-0.117234,-0.235013,0.004639,-0.000102,0.000485,-0.000163,0.000164,-0.000176,0.000209,0.000183
0.516797,-0.046492,-0.347177,0.744956,-0.516415,-0.117855,-0.233334,0.003767,-0.000119,0.000482,-0.000162,0.000166,-0.000176,0.000208,0.000183
0.518872,-0.044861,-0.345841,0.741992,-0.519007,-0.118522,-0.231537,0.002998,-0.000142,0.000479,-0.000162,0.000169,-0.000175,0.000208,0.000183
0.520857,-0.043296,-0.344554,0.739149,-0.521501,-0.119164,-0.229810,0.002375,-0.000167,0.000476,-0.000161,0.000171,-0.000175,0.000207,0.000183
0.522870,-0.041714,-0.343240,0.736263,-0.524015,-0.119805,-0.228059,0.001828,-0.000194,0.000474,-0.000161,0.000174,-0.000175,0.000207,0.000183
0.524863,-0.040138,-0.341938,0.733400,-0.526490,-0.120455,-0.226316,0.001142,-0.000220,0.000471,-0.000161,0.000176,-0.000174,0.000206,0.000183
0.526797,-0.038604,-0.340677,0.730621,-0.528851,-0.121086,-0.224625,0.000206,-0.000242,0.000468,-0.000160,0.000178,-0.000174,0.000206,0.000183
0.528890,-0.036932,-0.339317,0.727618,-0.531328,-0.121783,-0.222794,-0.001539,-0.000266,0.000465,-0.000160,0.000178,-0.000173,0.000206,0.000183
0.530859,-0.035349,-0.338042,0.724796,-0.533646,-0.122432,-0.221069,-0.003535,-0.000288,0.000461,-0.000160,0.000179,-0.000173,0.000205,0.000183
0.532855,-0.033758,-0.336747,0.721943,-0.536086,-0.123048,-0.219327,-0.004829,-0.000312,0.000457,-0.000159,0.000179,-0.000173,0.000205,0.000183
0.534853,-0.032171,-0.335447,0.719087,-0.538535,-0.123671,-0.217580,-0.005946,-0.000333,0.000454,-0.000159,0.000178,-0.000172,0.000205,0.000182
0.536843,-0.030594,-0.334150,0.716242,-0.540963,-0.124294,-0.215839,-0.007014,-0.000352,0.000450,-0.000158,0.000178,-0.000172,0.000204,0.000182
0.538858,-0.028997,-0.332832,0.713363,-0.543414,-0.124929,-0.214074,-0.008085,-0.000371,0.000447,-0.000158,0.000177,-0.000171,0.000204,0.000181
0.540794,-0.027460,-0.331560,0.710596,-0.545769,-0.125542,-0.212375,-0.009114,-0.000389,0.000444,-0.000157,0.000175,-0.000171,0.000203,0.000181
0.542868,-0.025815,-0.330194,0.707634,-0.548281,-0.126194,-0.210554,-0.010215,-0.000408,0.000440,-0.000157,0.000174,-0.000170,0.000203,0.000180
0.544861,-0.024236,-0.328877,0.704788,-0.550679,-0.126815,-0.208805,-0.011271,-0.000423,0.000437,-0.000156,0.000173,-0.000170,0.000202,0.000179
0.546880,-0.022634,-0.327545,0.701907,-0.553102,-0.127445,-0.207030,-0.012343,-0.000437,0.000434,-0.000156,0.000171,-0.000169,0.000202,0.000179
0.548876,-0.021048,-0.326226,0.699062,-0.555501,-0.128072,-0.205272,-0.013404,-0.000451,0.000430,-0.000155,0.000169,-0.000169,0.000202,0.000178
0.550861,-0.019474,-0.324906,0.696233,-0.557870,-0.128685,-0.203526,-0.014458,-0.000464,0.000427,-0.000155,0.000168,-0.000168,0.000201,0.000177
0.552847,-0.017901,-0.323579,0.693403,-0.560227,-0.129295,-0.201778,-0.015511,-0.000478,0.000424,-0.000154,0.000166,-0.000168,0.000201,0.000177
0.554852,-0.016314,-0.322240,0.690548,-0.562597,-0.129910,-0.200011,-0.016574,-0.000490,0.000421,-0.000154,0.000165,-0.000167,0.000200,0.000176
0.556849,-0.014732,-0.320908,0.687709,-0.564951,-0.130522,-0.198249,-0.017634,-0.000499,0.000417,-0.000153,0.000163,-0.000167,0.000200,0.000175
0.558850,-0.013145,-0.319567,0.684864,-0.567308,-0.131135,-0.196481,-0.018699,-0.000510,0.000414,-0.000153,0.000161,-0.000166,0.000199,0.000175
0.560854,-0.011551,-0.318217,0.682011,-0.569669,-0.131749,-0.194705,-0.019768,-0.000520,0.000411,-0.000152,0.000160,-0.000166,0.000199,0.000174
0.562874,-0.009948,-0.316856,0.679146,-0.572039,-0.132367,-0.192917,-0.020843,-0.000531,0.000408,-0.000152,0.000158,-0.000165,0.000199,0.000173
0.564851,-0.008380,-0.315524,0.676347,-0.574347,-0.132965,-0.191169,-0.021896,-0.000541,0.000405,-0.000151,0.000157,-0.000165,0.000198,0.000173
0.566848,-0.006870,-0.314190,0.673546,-0.576643,-0.133569,-0.189411,-0.022953,-0.000549,0.000401,-0.000151,0.000155,-0.000164,0.000198,0.000172
0.568871,-0.005557,-0.312868,0.670766,-0.578923,-0.134197,-0.187634,-0.024020,-0.000561,0.000397,-0.000150,0.000153,-0.000164,0.000198,0.000171
0.570873,-0.004507,-0.311587,0.668064,-0.581139,-0.134830,-0.185865,-0.025075,-0.000578,0.000391,-0.000149,0.000152,-0.000163,0.000197,0.000171
0.572864,-0.003666,-0.310331,0.665411,-0.583285,-0.135442,-0.184110,-0.026109,-0.000600,0.000386,-0.000149,0.000151,-0.000163,0.000197,0.000170
0.574871,-0.002971,-0.309071,0.662727,-0.585439,-0.136057,-0.182328,-0.027154,-0.000626,0.000385,-0.000148,0.000149,-0.000162,0.000197,0.000170
0.576868,-0.002400,-0.307818,0.660031,-0.587593,-0.136672,-0.180542,-0.028200,-0.000654,0.000387,-0.000147,0.000147,-0.000161,0.000198,0.000169
0.578815,-0.001937,-0.306595,0.657396,-0.589697,-0.137269,-0.178803,-0.029221,-0.000686,0.000393,-0.000147,0.000145,-0.000161,0.000198,0.000169
0.580868,-0.001527,-0.305295,0.654602,-0.591918,-0.137889,-0.176967,-0.030299,-0.000724,0.000402,-0.000146,0.000143,-0.000160,0.000198,0.000168
0.582869,-0.001187,-0.304016,0.651864,-0.594083,-0.138487,-0.175178,-0.031351,-0.000763,0.000412,-0.000145,0.000141,-0.000159,0.000199,0.000168
0.584862,-0.000896,-0.302737,0.649130,-0.596246,-0.139081,-0.173395,-0.032404,-0.000803,0.000423,-0.000144,0.000138,-0.000159,0.000199,0.000167
0.586859,-0.000640,-0.301453,0.646389,-0.598413,-0.139671,-0.171611,-0.033459,-0.000841,0.000434,-0.000143,0.000134,-0.000158,0.000200,0.000166
0.588882,-0.000411,-0.300142,0.643605,-0.600624,-0.140274,-0.169798,-0.034534,-0.000882,0.000445,-0.000142,0.000130,-0.000157,0.000200,0.000165
0.590885,-0.000205,-0.298833,0.640839,-0.602831,-0.140874,-0.167996,-0.035606,-0.000923,0.000456,-0.000141,0.000126,-0.000157,0.000200,0.000165
0.592866,-0.000006,-0.297524,0.638100,-0.605005,-0.141451,-0.166218,-0.036663,-0.000964,0.000465,-0.000140,0.000122,-0.000156,0.000200,0.000164
0.594885,0.000598,-0.296121,0.635245,-0.607294,-0.142014,-0.164381,-0.037754,-0.000996,0.000461,-0.000139,0.000117,-0.000155,0.000200,0.000163
0.596864,0.001767,-0.294649,0.632355,-0.609644,-0.142549,-0.162556,-0.038848,-0.001016,0.000439,-0.000138,0.000113,-0.000155,0.000199,0.000161
0.598862,0.003104,-0.293137,0.629438,-0.612011,-0.143098,-0.160742,-0.039955,-0.001026,0.000412,-0.000137,0.000108,-0.000154,0.000197,0.000160
0.600868,0.004520,-0.291632,0.626559,-0.614349,-0.143656,-0.158942,-0.041057,-0.001029,0.000381,-0.000137,0.000103,-0.000154,0.000196,0.000158
0.602864,0.005990,-0.290142,0.623722,-0.616649,-0.144214,-0.157153,-0.042151,-0.001024,0.000348,-0.000136,0.000098,-0.000153,0.000194,0.000157
0.604874,0.007517,-0.288658,0.620894,-0.618941,-0.144779,-0.155351,-0.043249,-0.001011,0.000313,-0.000135,0.000093,-0.000153,0.000192,0.000155
0.606890,0.009092,-0.287179,0.618071,-0.621225,-0.145349,-0.153535,-0.044352,-0.000991,0.000277,-0.000135,0.000088,-0.000152,0.000190,0.000154
0.608870,0.010668,-0.285729,0.615306,-0.623449,-0.145907,-0.151749,-0.045435,-0.000967,0.000243,-0.000135,0.000083,-0.000152,0.000188,0.000152
0.610862,0.012253,-0.284283,0.612540,-0.625650,-0.146459,-0.149963,-0.046515,-0.000939,0.000213,-0.000134,0.000078,-0.000151,0.000187,0.000151
0.612899,0.013878,-0.282817,0.609715,-0.627891,-0.147030,-0.148133,-0.047620,-0.000907,0.000189,-0.000134,0.000073,-0.000151,0.000186,0.000150
0.614881,0.015470,-0.281397,0.606957,-0.630063,-0.147584,-0.146347,-0.048698,-0.000872,0.000171,-0.000134,0.000068,-0.000150,0.000185,0.000149
0.616803,0.017009,-0.280025,0.604288,-0.632130,-0.148104,-0.144624,-0.049736,-0.000834,0.000157,-0.000134,0.000063,-0.000150,0.000184,0.000149
0.618903,0.018707,-0.278535,0.601378,-0.634399,-0.148693,-0.142727,-0.050878,-0.000793,0.000146,-0.000134,0.000058,-0.000149,0.000183,0.000148
0.620836,0.020283,-0.277165,0.598706,-0.636491,-0.149237,-0.140976,-0.051933,-0.000755,0.000137,-0.000133,0.000053,-0.000149,0.000183,0.000147
0.622815,0.021901,-0.275751,0.595971,-0.638602,-0.149775,-0.139187,-0.053008,-0.000717,0.000129,-0.000133,0.000048,-0.000149,0.000182,0.000147
0.624793,0.023531,-0.274338,0.593247,-0.640699,-0.150316,-0.137393,-0.054084,-0.000677,0.000120,-0.000133,0.000043,-0.000148,0.000182,0.000147
0.626862,0.025243,-0.272867,0.590422,-0.642872,-0.150881,-0.135519,-0.055206,-0.000635,0.000109,-0.000133,0.000037,-0.000148,0.000181,0.000147
0.628867,0.026909,-0.271437,0.587698,-0.644965,-0.151427,-0.133702,-0.056293,-0.000597,0.000096,-0.000133,0.000032,-0.000148,0.000181,0.000147
0.630873,0.028582,-0.270003,0.584983,-0.647054,-0.151977,-0.131879,-0.057381,-0.000560,0.000082,-0.000132,0.000026,-0.000147,0.000181,0.000147
0.632867,0.030247,-0.268571,0.582292,-0.649117,-0.152517,-0.130067,-0.058461,-0.000527,0.000071,-0.000132,0.000019,-0.000147,0.000180,0.000147
0.634856,0.031906,-0.267141,0.579618,-0.651156,-0.153049,-0.128262,-0.059537,-0.000494,0.000061,-0.000132,0.000012,-0.000146,0.000180,0.000147
0.636876,0.033593,-0.265690,0.576910,-0.653219,-0.153593,-0.126424,-0.060630,-0.000462,0.000053,-0.000132,0.000003,-0.000146,0.000179,0.000147
0.638830,0.035225,-0.264283,0.574302,-0.655210,-0.154120,-0.124646,-0.061688,-0.000433,0.000046,-0.000132,-0.000007,-0.000146,0.000178,0.000147
0.640830,0.036899,-0.262836,0.571637,-0.657252,-0.154663,-0.122821,-0.062776,-0.000408,0.000040,-0.000131,-0.000019,-0.000145,0.000177,0.000148
0.642896,0.038632,-0.261331,0.568886,-0.659357,-0.155219,-0.120930,-0.063902,-0.000385,0.000035,-0.000131,-0.000035,-0.000145,0.000176,0.000148
0.644843,0.040255,-0.259913,0.566308,-0.661317,-0.155733,-0.119156,-0.064958,-0.000364,0.000031,-0.000131,-0.000051,-0.000144,0.000176,0.000148
0.646841,0.041916,-0.258459,0.563674,-0.663319,-0.156263,-0.117335,-0.066040,-0.000344,0.000027,-0.000130,-0.000071,-0.000144,0.000175,0.000149
0.648855,0.043592,-0.256989,0.561028,-0.665337,-0.156799,-0.115496,-0.067135,-0.000328,0.000024,-0.000130,-0.000092,-0.000144,0.000174,0.000149
0.650939,0.045332,-0.255457,0.558291,-0.667431,-0.157356,-0.113586,-0.068272,-0.000316,0.000021,-0.000129,-0.000114,-0.000143,0.000174,0.000150
0.652839,0.046921,-0.254040,0.555784,-0.669332,-0.157854,-0.111838,-0.069313,-0.000309,0.000019,-0.000129,-0.000133,-0.000143,0.000173,0.000150
0.654865,0.048607,-0.252531,0.553125,-0.671342,-0.158384,-0.109976,-0.070420,-0.000305,0.000017,-0.000128,-0.000152,-0.000142,0.000173,0.000150
0.656898,0.050296,-0.251020,0.550471,-0.673353,-0.158920,-0.108107,-0.071531,-0.000304,0.000016,-0.000128,-0.000167,-0.000142,0.000172,0.000150
0.658935,0.051988,-0.249490,0.547807,-0.675354,-0.159445,-0.106231,-0.072644,-0.000307,0.000014,-0.000127,-0.000180,-0.000141,0.000172,0.000150
0.660828,0.053549,-0.248061,0.545340,-0.677186,-0.159922,-0.104496,-0.073673,-0.000313,0.000013,-0.000127,-0.000190,-0.000141,0.000172,0.000150
0.662938,0.055291,-0.246464,0.542595,-0.679229,-0.160465,-0.102551,-0.074824,-0.000325,0.000012,-0.000126,-0.000199,-0.000140,0.000171,0.000150
0.664857,0.056878,-0.245008,0.540102,-0.681085,-0.160959,-0.100776,-0.075874,-0.000337,0.000012,-0.000125,-0.000206,-0.000139,0.000171,0.000150
0.666893,0.058553,-0.243466,0.537471,-0.683031,-0.161475,-0.098901,-0.076984,-0.000351,0.000011,-0.000124,-0.000212,-0.000139,0.000171,0.000150
0.668891,0.060198,-0.241953,0.534901,-0.684942,-0.161989,-0.097056,-0.078078,-0.000368,0.000011,-0.000124,-0.000216,-0.000138,0.000171,0.000150
0.671033,0.061949,-0.240334,0.532170,-0.686967,-0.162529,-0.095091,-0.079241,-0.000390,0.000010,-0.000123,-0.000220,-0.000137,0.000170,0.000149
0.672934,0.063510,-0.238882,0.529735,-0.688762,-0.163005,-0.093335,-0.080279,-0.000411,0.000010,-0.000122,-0.000223,-0.000137,0.000170,0.000149
0.674875,0.065115,-0.237384,0.527232,-0.690595,-0.163491,-0.091526,-0.081346,-0.000432,0.000010,-0.000121,-0.000226,-0.000136,0.000170,0.000148
0.676944,0.066813,-0.235799,0.524589,-0.692525,-0.164007,-0.089608,-0.082478,-0.000455,0.000010,-0.000120,-0.000229,-0.000135,0.000170,0.000148
0.678949,0.068457,-0.234263,0.522040,-0.694386,-0.164508,-0.087749,-0.083576,-0.000479,0.000010,-0.000119,-0.000231,-0.000135,0.000170,0.000147
0.680849,0.070013,-0.232805,0.519634,-0.696137,-0.164978,-0.085989,-0.084615,-0.000503,0.000010,-0.000118,-0.000233,-0.000134,0.000170,0.000146
0.682980,0.071752,-0.231171,0.516950,-0.698087,-0.165501,-0.084017,-0.085777,-0.000531,0.000010,-0.000117,-0.000236,-0.000133,0.000170,0.000145
0.684954,0.073375,-0.229651,0.514458,-0.699897,-0.165992,-0.082176,-0.086862,-0.000557,0.000010,-0.000115,-0.000238,-0.000132,0.000169,0.000145
0.686881,0.074955,-0.228170,0.512035,-0.701648,-0.166464,-0.080383,-0.087919,-0.000581,0.000010,-0.000114,-0.000240,-0.000132,0.000169,0.000144
0.688948,0.076644,-0.226582,0.509452,-0.703506,-0.166967,-0.078465,-0.089047,-0.000607,0.000010,-0.000113,-0.000242,-0.000131,0.000169,0.000143
0.690877,0.078229,-0.225087,0.507031,-0.705240,-0.167437,-0.076661,-0.090107,-0.000633,0.000010,-0.000112,-0.000244,-0.000130,0.000169,0.000142
0.692933,0.079918,-0.223490,0.504456,-0.707073,-0.167934,-0.074736,-0.091238,-0.000660,0.000010,-0.000110,-0.000246,-0.000129,0.000169,0.000141
0.694959,0.081566,-0.221932,0.501951,-0.708848,-0.168419,-0.072856,-0.092340,-0.000685,0.000010,-0.000108,-0.000248,-0.000128,0.000169,0.000140
0.696963,0.083190,-0.220401,0.499491,-0.710586,-0.168896,-0.071001,-0.093428,-0.000708,0.000010,-0.000107,-0.000251,-0.000127,0.000169,0.000138
0.698954,0.084820,-0.218864,0.497032,-0.712320,-0.169372,-0.069139,-0.094521,-0.000730,0.000010,-0.000105,-0.000257,-0.000126,0.000169,0.000137
0.700931,0.086448,-0.217322,0.494577,-0.714036,-0.169843,-0.067277,-0.095611,-0.000752,0.000011,-0.000104,-0.000264,-0.000125,0.000168,0.000136
0.702936,0.088089,-0.215772,0.492117,-0.715757,-0.170322,-0.065397,-0.096711,-0.000774,0.000011,-0.000102,-0.000272,-0.000124,0.000168,0.000135
0.704963,0.089753,-0.214212,0.489642,-0.717498,-0.170811,-0.063491,-0.097827,-0.000795,0.000011,-0.000100,-0.000281,-0.000123,0.000168,0.000134
0.706862,0.091318,-0.212738,0.487313,-0.719115,-0.171257,-0.061702,-0.098872,-0.000812,0.000011,-0.000098,-0.000289,-0.000122,0.000168,0.000133
0.708879,0.092978,-0.211167,0.484843,-0.720815,-0.171728,-0.059799,-0.099982,-0.000831,0.000011,-0.000095,-0.000298,-0.000121,0.000168,0.000131
0.710955,0.094674,-0.209561,0.482329,-0.722537,-0.172210,-0.057852,-0.101118,-0.000850,0.000011,-0.000092,-0.000306,-0.000120,0.000167,0.000130
0.712965,0.096315,-0.208003,0.479901,-0.724187,-0.172672,-0.055966,-0.102216,-0.000869,0.000011,-0.000090,-0.000313,-0.000119,0.000167,0.000129
0.714988,0.097972,-0.206440,0.477466,-0.725844,-0.173145,-0.054059,-0.103326,-0.000886,0.000011,-0.000086,-0.000320,-0.000118,0.000167,0.000127
0.716944,0.099574,-0.204930,0.475118,-0.727433,-0.173597,-0.052215,-0.104398,-0.000900,0.000011,-0.000083,-0.000327,-0.000117,0.000166,0.000126
0.718885,0.101162,-0.203431,0.472799,-0.728995,-0.174040,-0.050388,-0.105460,-0.000915,0.000011,-0.000079,-0.000333,-0.000116,0.000166,0.000124
0.720953,0.102863,-0.201825,0.470325,-0.730655,-0.174516,-0.048429,-0.106597,-0.000930,0.000011,-0.000074,-0.000339,-0.000114,0.000166,0.000123
0.722880,0.104446,-0.200325,0.468026,-0.732184,-0.174952,-0.046605,-0.107655,-0.000945,0.000011,-0.000069,-0.000344,-0.000113,0.000166,0.000121
0.724904,0.106111,-0.198757,0.465625,-0.733786,-0.175419,-0.044682,-0.108769,-0.000958,0.000011,-0.000063,-0.000350,-0.000112,0.000165,0.000120
0.726859,0.107722,-0.197244,0.463313,-0.735323,-0.175866,-0.042822,-0.109847,-0.000969,0.000011,-0.000055,-0.000355,-0.000110,0.000165,0.000118
0.728925,0.109415,-0.195643,0.460882,-0.736917,-0.176324,-0.040869,-0.110976,-0.000981,0.000011,-0.000044,-0.000360,-0.000109,0.000164,0.000116
0.731136,0.111277,-0.193940,0.458285,-0.738709,-0.176885,-0.038710,-0.112232,-0.000997,0.000011,-0.000028,-0.000363,-0.000107,0.000164,0.000114
0.732994,0.112818,-0.192505,0.456125,-0.740167,-0.177306,-0.036941,-0.113259,-0.001010,0.000010,-0.000010,-0.000366,-0.000105,0.000163,0.000112
0.734993,0.114432,-0.190949,0.453812,-0.741630,-0.177697,-0.035092,-0.114325,-0.001018,0.000010,0.000018,-0.000372,-0.000104,0.000163,0.000110
0.736962,0.116029,-0.189420,0.451534,-0.743067,-0.178118,-0.033237,-0.115393,-0.001024,0.000010,0.000058,-0.000376,-0.000102,0.000162,0.000108
0.738895,0.117604,-0.187913,0.449296,-0.744475,-0.178538,-0.031401,-0.116446,-0.001031,0.000010,0.000111,-0.000379,-0.000100,0.000162,0.000106
0.740941,0.119280,-0.186308,0.446924,-0.745959,-0.178981,-0.029447,-0.117565,-0.001038,0.000010,0.000212,-0.000381,-0.000098,0.000162,0.000104
0.742956,0.120916,-0.184741,0.444618,-0.747395,-0.179415,-0.027537,-0.118658,-0.001044,0.000010,0.000340,-0.000383,-0.000096,0.000161,0.000101
0.744952,0.122544,-0.183192,0.442340,-0.748818,-0.179852,-0.025634,-0.119749,-0.001050,0.000010,0.000412,-0.000385,-0.000093,0.000160,0.000099
0.746948,0.124180,-0.181641,0.440063,-0.750234,-0.180285,-0.023724,-0.120842,-0.001054,0.000009,0.000431,-0.000387,-0.000090,0.000160,0.000096
0.748969,0.125837,-0.180068,0.437767,-0.751658,-0.180722,-0.021789,-0.121949,-0.001059,0.000009,0.000434,-0.000389,-0.000087,0.000159,0.000092
0.750972,0.127491,-0.178495,0.435485,-0.753068,-0.181157,-0.019855,-0.123054,-0.001064,0.000009,0.000433,-0.000389,-0.000083,0.000159,0.000089
0.752849,0.129028,-0.177022,0.433363,-0.754360,-0.181551,-0.018057,-0.124078,-0.001069,0.000009,0.000431,-0.000390,-0.000079,0.000158,0.000085
0.754946,0.130727,-0.175396,0.431025,-0.755773,-0.181989,-0.016066,-0.125214,-0.001073,0.000008,0.000428,-0.000392,-0.000074,0.000158,0.000081
0.757159,0.131627,-0.174541,0.429794,-0.756520,-0.182225,-0.015009,-0.125817,-0.001074,0.000008,0.000427,-0.000393,-0.000071,0.000157,0.000078
0.758893,0.132838,-0.173916,0.428748,-0.758033,-0.183036,-0.013879,-0.126766,-0.001109,0.000006,0.000428,-0.000382,-0.000068,0.000156,0.000076
0.761110,0.134261,-0.173181,0.427518,-0.759811,-0.183989,-0.012551,-0.127882,-0.001150,0.000004,0.000429,-0.000369,-0.000064,0.000154,0.000073
0.762862,0.135722,-0.172588,0.426541,-0.761847,-0.184887,-0.011610,-0.128975,-0.001209,0.000001,0.000432,-0.000359,-0.000060,0.000152,0.000071
0.765107,0.137504,-0.171865,0.425350,-0.764330,-0.185983,-0.010461,-0.130308,-0.001280,-0.000002,0.000434,-0.000348,-0.000055,0.000150,0.000068
0.766854,0.139112,-0.171273,0.424424,-0.766676,-0.186871,-0.009657,-0.131465,-0.001353,-0.000008,0.000437,-0.000345,-0.000050,0.000148,0.000066
0.769111,0.141150,-0.170523,0.423251,-0.769650,-0.187995,-0.008639,-0.132933,-0.001446,-0.000016,0.000440,-0.000341,-0.000044,0.000146,0.000063
0.770826,0.142842,-0.169901,0.422355,-0.772173,-0.188845,-0.007930,-0.134119,-0.001529,-0.000028,0.000443,-0.000346,-0.000037,0.000144,0.000060
0.772941,0.146339,-0.168380,0.420335,-0.777253,-0.190218,-0.006444,-0.136436,-0.001696,-0.000049,0.000445,-0.000373,-0.000018,0.000141,0.000053
0.774884,0.149166,-0.166635,0.418316,-0.781059,-0.190727,-0.005195,-0.138126,-0.001816,-0.000053,0.000443,-0.000431,0.000009,0.000139,0.000042
0.776910,0.151541,-0.164746,0.416260,-0.783975,-0.191038,-0.004115,-0.139566,-0.001898,-0.000047,0.000437,-0.000496,0.000051,0.000138,0.000026
0.778865,0.153523,-0.162886,0.414276,-0.786190,-0.191326,-0.003209,-0.140825,-0.001948,-0.000041,0.000432,-0.000552,0.000107,0.000138,0.000004
0.780843,0.155334,-0.161010,0.412268,-0.788036,-0.191635,-0.002393,-0.142023,-0.001975,-0.000035,0.000426,-0.000599,0.000213,0.000139,-0.000028
0.782906,0.157103,-0.159066,0.410153,-0.789687,-0.191972,-0.001614,-0.143228,-0.001982,-0.000029,0.000419,-0.000636,0.000360,0.000140,-0.000078
0.784931,0.158773,-0.157193,0.408063,-0.791129,-0.192319,-0.000902,-0.144384,-0.001967,-0.000024,0.000415,-0.000661,0.000435,0.000142,-0.000172
0.786896,0.160361,-0.155415,0.406024,-0.792418,-0.192671,-0.000247,-0.145493,-0.001934,-0.000019,0.000411,-0.000673,0.000450,0.000143,-0.000320
0.789116,0.162143,-0.153460,0.403713,-0.793802,-0.193092,0.000532,-0.146741,-0.001885,-0.000014,0.000406,-0.000683,0.000450,0.000145,-0.000447
0.790875,0.163567,-0.151930,0.401797,-0.794842,-0.193409,0.001613,-0.147717,-0.001838,-0.000011,0.000403,-0.000691,0.000449,0.000146,-0.000478
0.792849,0.165158,-0.150237,0.399566,-0.795924,-0.193735,0.003425,-0.148789,-0.001777,-0.000007,0.000400,-0.000694,0.000446,0.000147,-0.000487
0.794978,0.166855,-0.148472,0.397197,-0.797043,-0.194113,0.005543,-0.149944,-0.001703,-0.000004,0.000398,-0.000689,0.000442,0.000148,-0.000489
0.796955,0.168432,-0.146861,0.395019,-0.798053,-0.194470,0.007561,-0.151018,-0.001628,-0.000002,0.000396,-0.000678,0.000439,0.000148,-0.000487
0.798868,0.169952,-0.145311,0.392929,-0.798992,-0.194804,0.009521,-0.152049,-0.001552,0.000000,0.000394,-0.000662,0.000436,0.000149,-0.000484
0.800860,0.171530,-0.143712,0.390775,-0.799936,-0.195150,0.011565,-0.153117,-0.001470,0.000002,0.000392,-0.000641,0.000432,0.000149,-0.000480
0.802995,0.173227,-0.142007,0.388483,-0.800922,-0.195525,0.013768,-0.154264,-0.001382,0.000004,0.000390,-0.000616,0.000429,0.000149,-0.000475
0.804893,0.174732,-0.140514,0.386473,-0.801778,-0.195860,0.015722,-0.155279,-0.001301,0.000005,0.000389,-0.000592,0.000426,0.000149,-0.000471
0.806886,0.176324,-0.138954,0.384373,-0.802668,-0.196216,0.017785,-0.156350,-0.001215,0.000006,0.000388,-0.000566,0.000423,0.000149,-0.000465
0.808875,0.177935,-0.137377,0.382265,-0.803551,-0.196573,0.019868,-0.157429,-0.001131,0.000007,0.000386,-0.000537,0.000420,0.000149,-0.000460
0.810864,0.179529,-0.135805,0.380184,-0.804396,-0.196911,0.021925,-0.158491,-0.001049,0.000008,0.000385,-0.000508,0.000418,0.000149,-0.000454
0.812925,0.181177,-0.134172,0.378041,-0.805245,-0.197259,0.024054,-0.159587,-0.000968,0.000008,0.000384,-0.000477,0.000417,0.000148,-0.000447
0.814885,0.182749,-0.132623,0.376015,-0.806044,-0.197599,0.026091,-0.160634,-0.000892,0.000009,0.000383,-0.000448,0.000415,0.000148,-0.000441
0.816967,0.184419,-0.130982,0.373881,-0.806883,-0.197963,0.028255,-0.161747,-0.000814,0.000009,0.000382,-0.000418,0.000414,0.000147,-0.000435
0.818953,0.186016,-0.129403,0.371851,-0.807672,-0.198303,0.030322,-0.162807,-0.000745,0.000009,0.000381,-0.000388,0.000413,0.000147,-0.000429
0.820980,0.187637,-0.127791,0.369802,-0.808463,-0.198649,0.032424,-0.163885,-0.000680,0.000009,0.000380,-0.000361,0.000411,0.000146,-0.000422
0.822969,0.189239,-0.126189,0.367790,-0.809235,-0.198990,0.034503,-0.164951,-0.000620,0.000009,0.000379,-0.000338,0.000410,0.000146,-0.000416
0.824943,0.190843,-0.124573,0.365779,-0.809990,-0.199323,0.036585,-0.166015,-0.000562,0.000009,0.000378,-0.000320,0.000409,0.000145,-0.000411
0.826942,0.192440,-0.122948,0.363778,-0.810724,-0.199650,0.038665,-0.167076,-0.000507,0.000009,0.000377,-0.000304,0.000408,0.000144,-0.000407
0.828960,0.194052,-0.121295,0.361767,-0.811452,-0.199982,0.040772,-0.168149,-0.000458,0.000009,0.000376,-0.000291,0.000407,0.000144,-0.000403
0.830876,0.195582,-0.119720,0.359871,-0.812142,-0.200303,0.042779,-0.169172,-0.000418,0.000009,0.000376,-0.000281,0.000407,0.000143,-0.000400
0.832962,0.197249,-0.117993,0.357817,-0.812885,-0.200652,0.044968,-0.170287,-0.000382,0.000009,0.000375,-0.000271,0.000406,0.000142,-0.000397
